pFat pLiver pSlow kMet fAbs
1.999803687933712695e+02 3.524931438239750037e+01 4.101853220265188327e+01 2.145612228098764973e+01 8.877497134803280510e-01
4.285393592663567688e+02 1.798468489893629041e+01 9.295947403533412867e+00 2.185820843977649730e+01 9.524509626996464640e-01
5.885535936346807375e+02 2.487160620925682508e+01 2.792050440659371091e+01 1.998584064510908220e+01 7.331889772043516107e-01
3.200205189100777829e+02 2.234919974560364153e+01 7.511479586832199296e+00 2.040343948630769688e+01 8.991954732926989990e-01
4.577374056555178186e+02 2.281744689895037936e+01 2.570160087008185990e+00 2.086638197395925687e+01 8.561508807784733444e-01
2.582382222590287029e+02 1.387853914426997370e+01 7.986604123022728707e+00 1.264200330371599534e+01 8.110489721304378063e-01
2.117420635499706805e+02 2.340181622570505482e+01 1.040062161008609820e+01 8.679764023544212392e+00 4.381051101085595700e-01
2.659533488332352817e+02 1.258611825794919525e+01 1.585283405623792241e+01 1.363934787164259355e+01 7.070108478900088977e-01
2.972326400783219356e+02 2.251921682139537495e+01 9.227821593479507811e+00 1.872166330408964896e+01 9.717973808500167676e-01
2.981869215555350934e+02 1.946863293139004725e+01 1.537865516706236058e+01 2.007766251757787046e+01 8.385040070654251609e-01
7.064563098093041162e+02 3.819842876011528432e+01 5.535131180098180614e+00 3.223357018669022978e+01 8.393632334420583208e-01
2.682479582636469218e+02 2.684693186947236043e+01 1.044115639750826041e+01 1.984073129935471158e+01 8.645939728559731696e-01
2.524144765611910657e+02 3.567880587029601713e+01 2.445480732931656576e+01 2.000605822404830647e+01 7.771397086241537133e-01
4.577374056555178186e+02 2.281744689895037936e+01 2.570160087008185990e+00 2.086638197395925687e+01 8.561508807784733444e-01
3.528604430254282533e+02 1.417023382909292906e+01 9.322960511816898332e+00 1.756439003376593888e+01 8.808252143424584180e-01
6.121223010124979282e+02 3.439730986921210842e+01 4.046903405794197539e+01 3.466427830323203096e+01 9.229754885984394752e-01
4.164027615594156941e+02 2.721968114659404847e+01 3.977421425069502803e+00 2.231137642412154065e+01 8.715411177402450082e-01
1.606539152442655336e+02 1.875262216148905026e+01 4.105477892664160322e+01 1.273826231982500445e+01 7.036484446631723344e-01
1.819366198925424669e+02 1.177613496920189995e+01 1.962445816130916043e+01 7.525041383136224837e+00 5.719791596642903597e-01
2.831916140669760580e+02 2.675741092094585483e+01 1.819266872790139544e+01 2.128425877850055414e+01 8.759860317224549275e-01
3.807500008107642202e+02 3.190926827164767587e+01 1.962814558235159268e+01 3.139505313981877421e+01 9.401899465193928052e-01
4.426358711766399097e+02 2.499014180084490633e+01 1.293985101923060155e+00 2.019874600259350927e+01 8.607579606696738050e-01
2.188566003739022392e+02 1.817790411070845735e+01 1.660691388723360262e+01 1.324872425492453409e+01 6.648463170728473592e-01
3.109777912228100831e+02 2.636153388234167139e+01 1.465350231273206738e+01 2.476522613891056679e+01 9.850628321073138238e-01
3.472763784051467724e+02 3.290077043670328294e+01 2.868980551833403503e+00 2.158875127824630979e+01 9.655234165189532369e-01
3.490601467023096802e+02 4.096725253158751201e+01 4.820223456322841571e+01 2.556082107340822063e+01 8.683010541539901705e-01
2.235524243194920757e+02 1.708722600150541737e+01 1.848596723380993723e+01 1.585622311693567710e+01 7.944296553799587990e-01
4.621842848529209391e+02 5.380498721580235610e+01 3.020940163032354686e+00 2.178529794035138423e+01 8.140745586894984065e-01
4.421853694578343834e+02 3.050161477287747402e+01 4.451094257711998736e+00 2.667888339437791245e+01 9.457193495527411731e-01
2.513058453043853717e+02 2.455670657927213085e+01 7.851025375585333421e+00 7.920353882137169954e+00 4.389506114087620148e-01
4.375848429575057139e+02 1.457201672064239872e+01 3.455030896320324008e+00 1.221948837845788738e+01 5.857529039835351892e-01
4.410281250111119675e+02 4.135978355773478654e+01 2.647994708050512713e+01 2.582406757884364268e+01 8.317091875865146866e-01
2.960811466443831819e+02 2.775110117987052405e+01 1.383253697825759865e+01 2.116029782148599026e+01 9.997053358628643638e-01
3.485816147152592066e+02 2.392630811839963556e+01 5.080484582440522701e+01 2.046126000249108401e+01 8.554826061534975823e-01
3.977373623724406571e+02 2.759329158710367480e+01 2.093330118349197377e+01 3.044508850333829031e+01 9.900232501410065611e-01
2.688388952313514437e+02 1.020275074637254775e+01 5.717574242027398945e+00 1.371589860305377329e+01 8.142571012046244672e-01
3.652216848128583706e+02 8.323475380335230156e+00 2.611277855237803536e+00 1.784215452986838812e+01 9.951878411600021401e-01
3.018198698923939105e+02 2.614840442470531912e+01 2.090231887074262573e+01 2.014957279741689433e+01 8.376331597888810876e-01
6.158096731448634955e+02 2.504619640206681908e+01 3.865522823123659890e+01 2.093813102439461815e+01 8.051863497260823843e-01
3.871645603682863452e+02 2.369415286313264346e+01 1.282595233999514761e+01 2.212297539839486760e+01 9.373874070141743342e-01
4.209451396111948043e+02 2.086457829335102332e+01 1.601131094036587399e+01 2.348792203904734421e+01 8.953526962303407499e-01
4.343326552686604032e+02 2.612590658538790578e+01 7.191693052000764474e+00 1.935410019193613351e+01 8.382810735214067943e-01
2.371534240773324029e+02 1.979437878699320308e+01 3.682939048700985296e+01 2.140873262091883689e+01 8.897683521130446138e-01
1.639964598577403194e+02 1.452223904386305087e+01 5.379709822092779703e+00 1.019678381412147594e+01 5.864006374834325186e-01
3.731980865445760287e+02 1.797427486480588499e+01 1.192196830632193105e+01 1.813192329975868233e+01 9.084626796464054799e-01
2.494114791862975835e+02 1.587664740528373208e+01 5.754701892347767078e+00 1.546843411322412010e+01 7.929294978596802546e-01
2.327193217440674573e+02 2.354477701508508858e+01 2.588829786803492183e+00 1.194954061628522091e+01 4.669859002619817789e-01
2.681775664115187396e+02 1.781033155437861026e+01 1.257614170849415025e+01 1.668946316731299007e+01 8.833744742161050434e-01
3.399192748634160921e+02 2.549775168750562315e+01 2.157130029900049806e+01 2.235979828589080043e+01 8.169423875708146099e-01
7.738580770260745112e+02 4.952945499833666787e+01 1.527244167000280584e+01 3.671542236430342854e+01 9.812756924949053161e-01
4.510244717406556560e+02 2.707619056612167796e+01 5.360554069538957833e+01 3.117621467713296823e+01 9.791952302594828517e-01
4.149884679194331056e+02 4.019830992286744475e+01 3.212951695155696541e+01 2.938151297116449712e+01 7.721963231134572059e-01
2.688388952313514437e+02 1.020275074637254775e+01 5.717574242027398945e+00 1.371589860305377329e+01 8.142571012046244672e-01
3.213918092416006402e+02 2.428139656439975980e+01 2.529717791171722574e+00 1.505542662192690706e+01 8.524436561762184228e-01
3.481464754632122549e+02 1.790072837290036034e+01 3.879756637136282649e+01 2.824627174819358544e+01 9.762413042007365149e-01
6.823329325523261559e+02 4.229659887558572251e+01 3.511771892732589606e+00 3.297304948652295309e+01 8.891648419196359621e-01
5.466069756905868644e+02 3.906552728072617953e+01 1.190429031453171760e+01 3.098350384385106793e+01 9.436638929951434163e-01
5.437151091669908283e+02 2.773739050960151786e+01 1.060873305025494950e+01 2.484850486504220157e+01 9.019327524839556576e-01
2.858760194473471188e+02 1.810748318999808504e+01 1.898462553795485874e+01 1.884022634086963066e+01 8.519047341713497090e-01
4.710883192811896265e+02 2.788349366687915065e+01 1.722371780682426845e+01 1.991436064467121625e+01 8.060651374993249574e-01
2.627571840872070652e+02 2.108483842694173660e+01 5.727770257978725077e+00 1.619267084197478823e+01 7.509997897724620675e-01
4.378454114303703477e+02 2.631680498430568349e+01 5.372259851708297340e+00 1.927591131203037023e+01 8.493401918952450114e-01
3.296360990886668105e+02 1.446855658275667267e+01 6.281968401898708088e+00 1.966234477764385247e+01 9.054456614500007161e-01
3.237141972382975155e+02 1.590664763506140034e+01 3.587530932662529537e+00 1.402405302214626381e+01 8.254275937940346308e-01
3.141460159086957447e+02 1.983476764004499771e+01 1.793225318942097601e+01 2.532473020570554567e+01 9.970029387033060297e-01
4.711574040948208904e+02 1.946674782115900726e+01 1.012825515341330451e+01 2.341481798454490004e+01 9.194556648295600931e-01
2.412538511376008614e+02 2.930653328969353311e+01 6.045906977230548485e+00 1.587628608828068266e+01 9.963772108997291932e-01
6.372511591159423006e+02 3.559072264688786191e+01 2.033682888285921475e+00 2.137889680410073012e+01 8.045409320899260530e-01
3.742340384444438541e+02 1.554746058167116196e+01 9.035107513673073854e+00 2.145882572023792534e+01 7.633166252856258271e-01
4.338249751398743115e+02 2.231908691397520528e+01 3.073955530061408936e+01 2.831613876984867062e+01 9.004439769663741266e-01
2.795237157670241004e+02 2.240008260222362324e+01 5.268678555136140140e+00 1.458537110393065284e+01 8.014960629243347290e-01
3.890647133103223041e+02 4.626765397650179068e+01 6.810603434088267960e+00 2.544962886890046150e+01 7.826138287125826709e-01
2.977066514260179702e+02 1.799701328095111563e+01 4.138943333600160202e+00 1.106526116702488949e+01 6.755013854785100191e-01
5.826672061551034858e+02 4.537982931969632716e+01 7.978150009778864238e+00 3.150884751806337292e+01 7.429971700123531031e-01
3.250633690467534507e+02 3.793122186400437812e+01 6.087551938051159794e+01 3.349081648148126078e+01 9.437999519347258781e-01
4.749934951916359296e+02 3.364940006259885052e+01 1.688096219954309163e+01 2.310876003171965110e+01 8.955147060413524152e-01
2.586237872721744111e+02 2.279336289542587579e+01 4.665997669656169577e+00 1.133025408601094419e+01 6.147575755509989692e-01
3.035818495312710752e+02 3.786247989364820654e+01 4.386089308177131940e+00 1.636414709270713530e+01 9.174355789959331986e-01
2.098408417402971793e+02 2.169362980249455930e+01 2.224229979401986412e+01 1.346694442350802845e+01 9.192354737803349884e-01
3.214006617907815553e+02 2.015800383060572543e+01 2.509184120255776662e+01 2.255893470215744401e+01 8.150432852887647961e-01
2.637277143343176249e+02 2.822799084824193017e+01 2.174080312034802986e+01 2.183657454571099876e+01 9.599793281173677473e-01
