pFat pLiver pSlow kMet fAbs
5.625637840345813174e+02 1.298693491764883561e+02 2.902843216318034933e+02 2.406044808591602759e+02 9.204771424973425820e-01
4.197073480620387613e+02 1.754593755913323605e+02 1.975499307175623755e+02 2.185314943955170293e+02 9.471547569984606341e-01
6.757818343972983257e+02 2.607651214227664695e+02 2.754809626884010640e+02 2.426958949519050179e+02 6.895904212674938139e-01
7.078679112675725946e+02 2.177466622301708128e+02 2.911492086441626839e+02 2.382053602516182309e+02 4.231156970608862533e-01
4.758103650342112587e+02 8.967011647586907941e+01 3.182447454586786648e+02 2.303539643902951468e+02 8.287008123381272018e-01
2.230831158608369265e+02 1.379857636417637821e+02 1.978214563697486312e+02 1.845622059083621878e+02 9.986262036821909049e-01
5.306978244053524350e+02 2.366649880039324216e+02 3.028698571396114403e+02 3.364206197500664075e+02 9.268241810695119209e-01
8.314246490523122475e+02 2.701198344295136167e+02 1.556599069496701588e+02 2.153590554968141646e+02 5.777418519388108908e-01
4.254193623819398908e+02 1.951989496011802316e+02 3.296842556282633723e+02 2.265021382100895266e+02 6.508093943948416449e-01
3.438962947612534435e+02 8.450184156006719149e+01 2.320896329945662444e+02 1.733977697478784989e+02 8.922175708682346107e-01
6.056514425191870714e+02 2.193602687399582010e+02 1.194859129176237786e+02 1.710413759093694352e+02 5.716723952123878849e-01
4.916705704879595942e+02 1.426570225780786814e+02 3.855015361595845889e+02 2.732110564934533841e+02 8.289658922862651602e-01
9.358642659914866044e+02 2.510104465424756484e+02 1.879335194377936773e+02 2.483634140128284855e+02 6.004600969290667667e-01
6.144184794873124247e+02 2.346189154063093838e+02 2.117543987914571346e+02 2.189585172405631113e+02 6.007850131290263240e-01
5.095827027942091263e+02 1.104234506159850611e+02 1.702196699878786035e+02 1.797129701594344908e+02 8.187706140332164928e-01
2.601267924283562820e+02 1.966528602327422561e+02 2.165019979647976811e+02 1.423638604671096459e+02 5.147380359099632541e-01
4.833650579918997892e+02 1.528779612092385491e+02 2.903918655771888098e+02 1.644448618250841321e+02 5.124360756649335435e-01
4.056379115893621474e+02 1.351104311234032593e+02 1.070786121256694372e+02 1.115263647034903300e+02 6.189138009167766130e-01
4.366978763768837553e+02 8.507859898851586422e+01 1.126089056472847005e+02 1.407146908733465978e+02 7.895390184437840464e-01
4.753161727933365910e+02 1.812329980964019853e+02 2.055037524593276999e+02 2.240468019002254323e+02 8.477773565662025668e-01
4.103295812509223879e+02 1.337310287328422476e+02 4.512000880340794851e+01 8.289074498109076217e+01 6.499406054243891395e-01
2.949574833006697645e+02 1.191124077061424344e+02 1.115968692311545425e+02 1.208806064132361655e+02 4.776047534774212067e-01
5.392698231119192087e+02 1.632392379675730751e+02 2.530978113604533348e+02 2.413390252066544690e+02 9.110423955543635044e-01
4.927014920873009487e+02 1.791991156965984544e+02 1.875343329474453355e+02 1.680910689514969647e+02 6.226116056847406099e-01
4.705904859924501125e+02 8.278424716382831150e+01 2.153367706816675309e+02 1.916590185583000903e+02 9.184314368191884848e-01
2.635568876824418112e+02 1.333082768256002737e+02 7.439963978466134620e+01 8.902408931940763637e+01 5.820260204747333965e-01
4.928444804690077490e+02 1.648865073126263781e+02 1.858927181903747510e+02 1.584666345878922016e+02 6.358754376305819633e-01
3.245270132442363433e+02 7.348967341429234068e+01 2.103525195719278713e+02 1.587495765465621673e+02 9.034701994458351759e-01
3.747672091488385036e+02 9.391826380509793637e+01 2.257894831880431070e+02 1.751897978160637308e+02 8.890039248186963894e-01
3.040978536895050865e+02 1.002293487556107863e+02 2.888152644029866565e+02 2.036695635448243422e+02 9.187592808635501873e-01
5.037170985345788381e+02 1.253437005145127472e+02 7.928851114410382195e+01 1.157583930810629624e+02 6.157929571062796814e-01
6.522262117040886551e+02 1.421752744908542070e+02 5.414577759424132637e+02 3.658573408017890642e+02 8.541974005342095611e-01
