pFat pLiver pSlow kMet fAbs
2.305061406232628087e+02 4.013546245454381278e+01 1.708825057420911833e+02 2.329029675279944911e+02 8.691237463853297429e-01
2.199433036964198322e+02 2.974029886582742321e+01 3.458929561932282581e+01 6.775187476745144011e+01 3.143875839040484732e-01
5.203417053746861711e+02 4.335581982675739710e+01 1.639688893533199519e+02 2.957136256534671475e+02 7.645808044316891872e-01
6.148218969326022716e+02 4.808976033577443587e+01 1.668086268553567209e+02 2.629345968111949787e+02 8.133659210735834089e-01
1.654032151440982830e+02 1.905306738304997438e+01 3.659653657185948816e+01 1.130617403250717388e+02 8.703707220265655131e-01
7.940160640899642885e+02 8.547056610739753069e+01 2.368899187789909320e+02 4.029640863541710587e+02 9.615002571940558518e-01
2.203947658819837159e+02 2.506111311685683773e+01 9.910501091907862303e+01 1.522762311487692273e+02 9.844899227483691062e-01
3.397427833357556324e+02 4.686510336171507873e+01 2.741617895165682839e+01 1.307994813098703446e+02 5.124608334476463689e-01
7.005544455528172421e+02 4.599115075023318155e+01 1.404811713654818845e+02 2.553262437189499110e+02 7.810430019271976665e-01
4.498366228928038026e+02 4.333421759881638025e+01 1.900202097826074805e+02 2.796301931310276814e+02 9.596756387229919971e-01
3.916753046500094229e+02 4.660873370460740261e+01 9.281596815734586414e+01 2.649580938794063627e+02 9.688124503993709169e-01
3.602579556684146382e+02 2.716609310120674436e+01 7.779815183117337085e+01 1.889566564416410870e+02 7.025039107575071773e-01
3.047131429767629243e+02 1.592350082481742213e+01 5.720847827390306151e+01 1.367221737480535637e+02 6.902166452370820382e-01
4.285486194073318984e+02 2.811166656320402879e+01 1.031423480249934101e+02 1.973853768743539092e+02 9.328107303849300092e-01
3.254805516795449307e+02 2.336712953542054194e+01 1.786583727964569945e+01 7.848252956325947594e+01 4.512035257197665739e-01
3.600799298777552622e+02 2.786011336290285456e+01 1.759003260373752653e+02 2.039964543917252513e+02 9.836865139177449757e-01
3.868241662488982797e+02 3.230217025711693424e+01 8.102696637285612269e+01 1.680768157635571356e+02 7.427402554987214689e-01
5.597311800292945918e+02 6.238174935398111387e+01 1.145749374818409621e+02 2.084337104450260938e+02 4.943096582466295352e-01
6.711926374282417100e+02 4.050221557832801977e+01 1.386593821172586445e+02 2.819943554074509393e+02 9.877900258916645360e-01
4.121775753071202644e+02 2.267935477409061917e+01 1.358787980497006913e+02 2.099171716096730904e+02 8.826592139624807043e-01
3.361007170377023954e+02 1.735625129577045556e+01 8.597143089980889386e+01 1.702885785896131665e+02 9.868087792772211042e-01
6.579822612292012991e+02 3.389754997941096804e+01 2.623132680799358809e+02 3.724752492489301972e+02 9.580538409249490517e-01
3.812080169224543624e+02 2.917069478787723469e+01 6.262908855546007203e+01 2.019306396090640021e+02 7.665335374646661259e-01
4.000508551687491376e+02 3.801306079647405767e+01 6.295911799716328971e+01 1.829855736717957200e+02 7.697021033596875839e-01
4.330907716454780143e+02 2.848532147785952873e+01 1.352526113281023470e+02 2.181972752848903951e+02 9.054007978762778075e-01
5.440867721870192781e+02 4.900078755306801526e+01 1.673421308736533035e+02 2.799962946072053569e+02 8.569558617727094374e-01
5.771244666129269945e+02 2.806754271165683079e+01 2.130503967055807095e+02 3.277642962202431818e+02 9.605815469620428981e-01
3.479819150632512788e+02 3.375997774662313589e+01 9.385622045766885435e+01 2.036440084012703551e+02 8.406410089862764723e-01
2.563988517325478256e+02 2.790399357312099582e+01 1.049184214081119393e+02 1.236855146303804247e+02 7.033831686476773593e-01
3.702922678299673862e+02 3.944760117523833998e+01 1.007042479818906315e+02 2.028567879889013454e+02 9.675603660817942986e-01
6.282582024549358266e+02 5.528278066941934554e+01 1.306434935552694583e+02 2.138442591308294141e+02 7.225732770124044801e-01
4.004202974046381200e+02 5.440329068640897958e+01 1.540263520357243578e+02 2.533159375960927377e+02 9.804761846888931931e-01
6.236408463988974518e+02 6.752307021695297351e+01 2.577492664445213109e+02 3.318789006751636634e+02 7.159909803980371024e-01
4.610718352205424821e+02 4.477216532970126650e+01 1.340960480293697685e+02 3.167580796269653547e+02 8.869515400443952480e-01
4.059067163337308557e+02 3.297410268478677864e+01 1.744816133775152593e+02 2.789279482579102023e+02 7.752789338048672318e-01
5.797642569864015059e+02 6.687441852875113568e+01 6.292568066685720396e+01 2.511803222595070793e+02 7.489440756230547613e-01
4.949733463387133270e+02 4.969653310451910500e+01 8.318438992173648217e+01 1.913041146865903954e+02 9.251049452159914033e-01
2.780536271433788329e+02 5.928197154913894451e+01 1.254224492116065051e+02 1.829325150000965436e+02 5.746354527542087975e-01
5.863416863166750090e+02 4.763480172317435546e+01 1.414266980134961784e+02 2.259119916712342047e+02 6.630836027944561062e-01
5.926683906699059889e+02 3.171525387770338966e+01 1.591984416607794905e+01 1.940901867792621829e+02 8.320943533597593422e-01
4.734548917187122470e+02 4.570696859016270253e+01 1.818583916298710790e+02 2.634085688348568510e+02 8.554126214261326133e-01
5.441512372249571854e+02 2.397241724885046210e+01 1.355773695303001318e+02 2.266159931582739944e+02 7.373231007006144644e-01
6.865240277646519189e+02 3.596803643210238732e+01 1.475540919938194122e+02 2.825593968222810304e+02 9.733768810983570718e-01
5.207087243194929442e+02 8.642445939266382027e+01 4.356329890053345366e+01 1.967031250169699206e+02 7.277247862945883661e-01
3.603795788289554594e+02 6.011308090303639062e+01 1.606369553976478528e+02 3.020987483577216040e+02 8.931948215998406493e-01
5.732608758497174222e+02 3.291742941842142045e+01 1.118783899936115347e+02 1.989782206177287947e+02 8.638741171388680806e-01
6.106949496382552525e+02 7.038021277353432481e+01 2.386107141463570542e+02 3.673950206818780657e+02 9.463301359897478005e-01
5.125435978039984093e+02 4.359165221445680061e+01 3.769290825669276757e+01 1.550587866136861805e+02 6.621521548161409809e-01
4.407768504284421738e+02 4.696179426213325314e+01 1.000001733018970498e+02 1.863678767278308044e+02 7.666332828878471561e-01
6.929365818951098390e+02 4.513944172267223820e+01 4.003790032477061089e+01 2.225699502070677056e+02 7.785484444075262411e-01
2.947776909319813967e+02 6.303960472927629155e+01 9.544912368952277859e+01 1.473059179948786834e+02 5.702898784625831663e-01
3.108900556349672115e+02 6.251598471007597624e+01 1.441285936472672233e+02 3.032641017564346271e+02 9.651815386379563044e-01
5.160854831994184906e+02 3.163679473600490510e+01 9.174123404805990845e+01 1.624573206042170170e+02 6.371681202018937284e-01
3.526804014110318803e+02 3.247239851344019712e+01 1.258268684749976529e+02 2.205578842160540773e+02 9.493260601868753756e-01
2.849072915704480806e+02 2.281923883855347768e+01 6.977288718274115809e+01 1.862296925049012373e+02 9.943415799802233224e-01
5.114365946758458108e+02 3.745983800745962355e+01 8.567317480507107064e+01 2.019303008595069571e+02 8.989704027157707777e-01
2.699925604248740569e+02 2.039546505039890079e+01 6.434484361469051805e+01 1.295726235228228802e+02 9.618490660828726835e-01
3.888461653879863889e+02 2.496156358521362151e+01 1.236062754445386247e+02 1.406485963458140702e+02 6.832871511559230893e-01
5.142619685823390228e+02 5.621930078556059840e+01 1.262189370353912636e+02 3.396005394797502959e+02 7.640785040506188341e-01
4.134677220697592475e+02 2.769181537671988025e+01 1.018162450036785458e+02 1.757110479245448573e+02 8.711300955782055322e-01
2.936389776504582869e+02 7.444737277981846546e+01 1.033424012954470186e+02 1.824178260992802052e+02 6.445054801733766103e-01
5.510235801178456541e+02 3.322961728256403546e+01 7.501482817846616058e+01 1.786098993682369951e+02 8.313720577992462779e-01
5.611376558748430625e+02 4.082485821431617268e+01 1.965575097498788537e+01 2.081435299220874242e+02 9.729044055690060366e-01
3.099126026171846320e+02 3.085963120508210267e+01 2.441770954177832564e+01 1.307580195500234197e+02 6.143255696162839286e-01
4.402975531171104535e+02 4.060023198324093840e+01 8.576379747722288016e+01 2.051694199535363055e+02 8.912497119025541981e-01
2.252383051910666723e+02 3.451993539275312628e+01 7.057421624717011355e+01 1.117191525241887007e+02 5.924095033756814344e-01
3.576434369400092237e+02 4.940230893327626660e+01 9.336190938237679404e+01 2.137384865663859159e+02 7.293284399427256703e-01
3.369540348069280640e+02 2.221666824533370388e+01 5.948658571101420733e+01 1.484424883347781758e+02 8.458472986998457621e-01
3.375425382238569796e+02 3.624636639808338856e+01 1.862247685595321514e+02 3.043592748117242763e+02 9.953587298021375762e-01
2.375952884134639191e+02 2.363094004253917646e+01 8.378486833689235880e+01 1.953340041858667746e+02 9.011227377628552304e-01
