"pFat_mean","pFat_stdev","pFat_median","pFat_errlo","pFat_errup","pLiver_mean","pLiver_stdev","pLiver_median","pLiver_errlo","pLiver_errup","pSlow_mean","pSlow_stdev","pSlow_median","pSlow_errlo","pSlow_errup","kMet_mean","kMet_stdev","kMet_median","kMet_errlo","kMet_errup","fAbs_mean","fAbs_stdev","fAbs_median","fAbs_errlo","fAbs_errup"
1.301223133649839951e+02,5.185093123818766259e+01,1.217757279812369973e+02,8.130565863775478874e+01,1.770430753658170602e+02,4.975327728285693496e+01,1.986502273794092233e+01,4.631319483149215444e+01,3.171634527455111296e+01,6.808834968954664646e+01,6.943329022955485641e+01,2.160467774191219803e+01,7.329995280522810219e+01,4.570401522006742567e+01,9.178195402129165359e+01,1.018020454723817210e+02,3.451501948952560639e+01,1.005711770522077728e+02,6.660594393572520744e+01,1.359135474153850112e+02,5.746621678046203163e-01,2.039085120624752057e-01,5.699766672893679109e-01,3.529293786315689796e-01,8.050303131167286796e-01
