pFat pLiver pSlow kMet fAbs
3.091418189187215830e+02 4.892597980436176499e+02 5.584050044722180246e+02 4.355471438526658403e+02 9.012410064221680894e-01
3.289588345853088640e+02 2.515503025773696208e+02 6.529035591415170359e+01 2.211966670677441869e+02 6.177930795755882665e-01
6.414359351972874492e+02 3.992197597265385411e+02 1.211358541775324227e+02 3.798859181131263654e+02 5.275277465090193463e-01
6.228724355962229993e+02 4.467957338783697310e+02 2.795311622219914511e+02 5.608392989045635204e+02 8.358171392871254213e-01
4.630744666275324448e+02 6.791463808263990813e+02 3.699885283592174687e+02 6.568770955951468977e+02 9.047688639989963644e-01
3.913280453343548402e+02 3.426632527645055006e+02 2.852872866627166673e+02 3.600920936827381524e+02 7.987020463264882242e-01
2.266614023536088496e+02 4.814240750297336149e+02 2.164682710810269270e+02 3.722242158369049889e+02 9.313511392274733680e-01
5.418545349363834021e+02 4.410458130558607195e+02 4.537211733388373318e+02 4.686659814935288750e+02 8.614846674943363869e-01
5.122371255346668022e+02 5.397584776484110307e+02 5.366038304009525461e+01 1.378131046596349734e+02 3.059663214192656078e-01
3.658140780877548082e+02 5.678717576164345928e+02 2.771632268021147070e+02 1.987234549043940603e+02 3.021659891773935680e-01
5.585258232585393898e+02 4.654131570663926709e+02 1.113071596039948901e+02 1.472037364168959073e+02 3.493263788645213364e-01
7.710168910004206282e+02 4.767784014361915865e+02 2.175414365599714017e+02 4.049281890069520955e+02 5.865600117206294373e-01
4.680810865024167242e+02 5.575325390208072349e+02 2.179627809309946258e+02 2.721285798266869733e+02 5.869668030905950129e-01
3.050867231710416263e+02 4.064145549615518576e+02 1.954242511524260806e+02 3.026221612228998197e+02 8.877542340385448094e-01
5.230327902344367885e+02 2.559702949809678785e+02 2.649337667129435658e+02 3.870166087589082053e+02 9.611991082130113551e-01
5.615313070581198645e+02 1.283510608031850779e+02 3.009083748536671123e+02 3.521894377612510425e+02 9.830032811452716901e-01
2.424756626457224229e+02 1.497913169442377921e+02 2.441133867253954577e+02 1.821843761295249067e+02 9.111379413116313941e-01
6.483388969613241670e+02 3.998823872627370406e+02 2.052339501108923798e+02 4.222447921517612031e+02 9.578980568168823373e-01
2.548807369846366839e+02 1.800675071340672844e+02 9.816067905157233042e+01 1.328537964550459378e+02 5.767814131178474746e-01
4.360601942606859325e+02 3.847395976983439141e+02 1.689807243632927793e+02 2.787324789457888983e+02 5.797018236312447836e-01
3.504892671952998171e+02 2.191380016671753879e+02 2.253211357519409148e+02 3.248850463689961430e+02 9.654164796468589493e-01
4.323262266823338678e+02 6.043684146076323032e+02 5.776593773331171633e+01 1.821908906086821673e+02 3.373189697486248528e-01
