logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -9.582777661500447266e+02 -9.642704804367360794e+02 2.999999999999999889e-02
-9.642704804367360794e+02 nan -2.500000000000000052e-03 4.000000000000000000e+02 -6.064405054468686558e+02 -6.124357197335599494e+02 1.014999999999999902e+00
-6.124357197335599494e+02 nan -5.000000000000000104e-03 4.000000000000000000e+02 -5.460341985379819789e+02 -5.520319128246733271e+02 1.314999999999999947e+00
-5.520319128246733271e+02 nan -7.499999999999999722e-03 4.000000000000000000e+02 -4.673956009517145844e+02 -4.733958152384058735e+02 1.500000000000000000e+00
-4.733958152384058735e+02 nan -1.000000000000000021e-02 4.000000000000000000e+02 -4.406651205463570591e+02 -4.466678348330483459e+02 1.139999999999999902e+00
-4.466678348330459016e+02 4.516399963855701571e+01 -1.250000000000000069e-02 4.000000000000000000e+02 -4.054066901826046205e+02 -4.114119044692959051e+02 1.700000000000000122e-01
-4.114119044692959051e+02 5.119785806926984861e+01 -1.500000000000000118e-02 4.000000000000000000e+02 -4.010088168493551279e+02 -4.070165311360464671e+02 5.999999999999999778e-01
-4.070042723087822196e+02 4.092880465917504296e+01 -1.750000000000000167e-02 4.000000000000000000e+02 -4.008613263185594633e+02 -4.068715406052508001e+02 1.370000000000000107e+00
-4.062425586780009894e+02 1.486768406385562891e+01 -2.000000000000000042e-02 4.000000000000000000e+02 -3.866113893536768842e+02 -3.926241036403682187e+02 1.570000000000000062e+00
-3.926241024225573142e+02 5.930436244837962612e+00 -2.249999999999999917e-02 4.000000000000000000e+02 -3.814061820094119071e+02 -3.874213962961032394e+02 5.500000000000000444e-01
-3.874159097188517649e+02 6.174544030376714510e+00 -2.499999999999999792e-02 4.000000000000000000e+02 -3.450021885436538582e+02 -3.510199028303451882e+02 9.150000000000000355e-01
-3.510199028303451882e+02 2.094324650583643077e+01 -2.749999999999999667e-02 4.000000000000000000e+02 -3.266482030878302680e+02 -3.326684173745215958e+02 1.799999999999999933e-01
