"pFat_mean","pFat_stdev","pFat_median","pFat_errlo","pFat_errup","pLiver_mean","pLiver_stdev","pLiver_median","pLiver_errlo","pLiver_errup","pSlow_mean","pSlow_stdev","pSlow_median","pSlow_errlo","pSlow_errup","kMet_mean","kMet_stdev","kMet_median","kMet_errlo","kMet_errup","fAbs_mean","fAbs_stdev","fAbs_median","fAbs_errlo","fAbs_errup"
4.558469478777363975e+02,1.754141930701470926e+02,4.273801549710956351e+02,2.857795907203662296e+02,6.384830017829629014e+02,5.680325138325348178e+01,2.442380599258725837e+01,5.261549286024000338e+01,3.453093295250210559e+01,7.812332480287112446e+01,7.548987741270464085e+02,1.885918147154610836e+02,7.967139645479447836e+02,5.621387195195128470e+02,9.398478317677720497e+02,5.830883318005118099e+02,2.125525466281052331e+02,5.790535087706756485e+02,3.582673154451522350e+02,8.261698817632226337e+02,1.122264990496206760e-01,5.881212092780471745e-02,1.014991607367172338e-01,5.633507284539616966e-02,1.696742280352131482e-01
