logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -6.929686232118851876e+02 -6.989613374985765404e+02 4.799999999999999822e-01
-6.989613374985765404e+02 nan -2.500000000000000052e-03 4.000000000000000000e+02 -6.628474641364578019e+02 -6.688426784231490956e+02 1.939999999999999947e+00
-6.688426784231489819e+02 1.299563230948521131e+01 -5.000000000000000104e-03 4.000000000000000000e+02 -6.250160954267913667e+02 -6.310138097134827149e+02 2.750000000000000222e-01
-6.310138097134827149e+02 2.583819360551381550e+01 -7.499999999999999722e-03 4.000000000000000000e+02 -4.766441283198487895e+02 -4.826443426065400786e+02 1.945000000000000062e+00
-4.826443426065400786e+02 5.146929272044125980e+01 -1.000000000000000021e-02 4.000000000000000000e+02 -4.460043417191054118e+02 -4.520070560057966986e+02 4.849999999999999867e-01
-4.520070560057966418e+02 1.382995751215061198e+01 -1.250000000000000069e-02 4.000000000000000000e+02 -4.145093252432658915e+02 -4.205145395299572328e+02 4.400000000000000022e-01
-4.205145395299572328e+02 1.981020575965665032e+01 -1.500000000000000118e-02 4.000000000000000000e+02 -4.111061370361992999e+02 -4.171138513228906390e+02 1.995000000000000107e+00
-4.170810450710333726e+02 1.990387419834260641e+01 -1.750000000000000167e-02 4.000000000000000000e+02 -3.887211495409404165e+02 -3.947313638276317533e+02 9.350000000000000533e-01
-3.947313638274351320e+02 1.718543579330966153e+01 -2.000000000000000042e-02 4.000000000000000000e+02 -3.877452813172407673e+02 -3.937579956039321019e+02 1.000000000000000000e+00
-3.934375015196575305e+02 1.642566620824621992e+01 -2.249999999999999917e-02 4.000000000000000000e+02 -3.875605572511742594e+02 -3.935757715378655917e+02 1.764999999999999902e+00
-3.928111014247908770e+02 7.359580757128376227e+00 -2.499999999999999792e-02 4.000000000000000000e+02 -3.780480108364050125e+02 -3.840657251230963425e+02 1.780000000000000027e+00
-3.840655659400676996e+02 1.007910821136149337e+01 -2.749999999999999667e-02 4.000000000000000000e+02 -3.254208018427912066e+02 -3.314410161294825343e+02 1.754999999999999893e+00
