pFat pLiver pSlow kMet fAbs
5.994110367254474170e+01 2.333352320902083363e+02 5.881733393534089060e+01 1.146016287873700747e+02 6.245170618305216637e-02
8.181710826725726804e+01 1.918074406231523028e+02 9.685817187002055562e+01 1.255316303328667544e+02 6.636781625864832113e-02
2.306719949686263078e+02 1.343694440346190220e+02 7.055559323165545038e+01 1.063373837110327571e+02 4.498611505409631089e-02
1.850957153434943336e+02 2.880378948226404532e+02 8.334641722405901021e+01 1.438239474391967008e+02 4.074693805989135220e-02
1.249888646228700111e+02 2.062453359437652693e+02 3.549482723241693805e+01 5.409645663099789914e+01 2.555971992983033583e-02
1.053907429812403080e+02 1.950047516822639295e+02 8.450961273148526232e+01 9.686187391479261066e+01 4.659614640790932238e-02
8.860051910818360454e+01 9.112015064168686251e+01 6.589099002875266820e+01 1.212284235627176514e+02 5.957383814875472777e-02
1.550800587010070046e+02 4.721555325687646132e+02 9.314232967803523877e+01 1.190084994734115611e+02 3.238874541709080290e-02
1.015983192107736670e+02 1.219128299002522198e+02 8.615732866321580730e+01 1.429297685256003092e+02 1.040383412381723632e-01
6.225398032539807502e+01 1.816226481538673454e+02 9.121331390742487599e+01 1.192354225440086850e+02 5.024089895089948327e-02
1.382509756328460924e+02 1.798804146018351844e+02 5.711792597973615671e+01 1.363654570687100716e+02 8.284710941072324919e-02
5.113755826260855031e+01 1.025087576723641831e+02 9.476364131170552696e+01 1.729398887070261992e+02 1.577166089896126222e-01
8.691830755817761656e+01 2.012914210811358089e+02 7.403019568490660163e+01 1.478220152394149238e+02 8.958696917356889777e-02
1.092874480806125632e+02 1.699306174010993118e+02 4.393029294237032900e+01 8.227632017012139443e+01 3.763518397202798155e-02
1.765774588943569370e+02 1.324693266346580174e+02 7.747541363487540877e+01 1.173115105859424574e+02 7.503835448454293511e-02
5.776266054907894443e+01 1.058500004863097388e+02 7.004029700489927279e+01 6.021721231124779905e+01 4.736700873979285409e-02
1.602578266981599313e+02 1.688913315854199197e+02 9.427299694131806973e+01 2.615075239570871304e+02 9.296120528769837021e-02
1.144440972158458010e+02 3.092880107798287099e+02 5.450051430049497014e+01 1.128734330707835767e+02 5.368442619728753390e-02
9.170682550788311005e+01 2.036887914284272654e+02 9.649721968139556338e+01 1.842603251344941384e+02 1.060780968658000811e-01
1.219422585924880593e+02 2.341045330546764376e+02 8.081428702941083486e+01 7.294288329074562682e+01 3.026234296448138128e-02
1.950717038042312197e+02 2.373879989786075271e+02 5.582524742671115803e+01 7.120673590603286129e+01 2.827346543449647115e-02
9.052274244275949400e+01 1.833263121860461808e+02 9.911519856562334496e+01 1.933349257128169825e+02 8.803628161407296704e-02
1.256339761809141464e+02 8.383859229423251236e+01 2.506197758270536013e+01 3.967844966498468295e+01 1.938471804411005806e-02
6.062376944360813980e+01 8.784560483002343290e+01 9.187031543112011889e+01 8.082927867229722096e+01 5.856550766906893496e-02
7.948403420833439270e+01 1.311629878539272056e+02 7.626095419959901278e+01 5.591422418982913456e+01 3.093756742846210175e-02
1.164227715425320042e+02 2.405425592436951092e+02 6.574473286781866932e+01 8.644579146303519224e+01 3.306797449688569923e-02
9.039520286705293017e+01 1.721849512766860357e+02 9.546915689684519180e+01 1.466880503916976295e+02 6.123235811079667801e-02
1.208786701910709951e+02 1.688261805855761679e+02 8.245092356216211726e+01 1.738395523637580311e+02 1.075246006421319983e-01
1.139712324206461602e+02 1.206147805707547604e+02 9.072977261939965388e+01 1.741265638729210252e+02 9.044037639299018494e-02
1.888072781177309594e+02 2.407236282672975847e+02 8.585825400521645179e+01 1.134954232523479334e+02 4.165341915013370117e-02
1.379166438933170014e+02 1.469526254424265517e+02 8.874799493038020159e+01 1.499280376221059896e+02 6.920239967184511898e-02
1.453937553399478304e+02 1.496448111178324325e+02 7.750280966290854678e+01 1.210518941564606479e+02 5.511978645821268008e-02
9.940684522956577496e+01 1.868520955196072464e+02 9.613881368836440799e+01 1.144463480230208177e+02 4.678967951211376874e-02
1.828661855814077057e+02 2.828503144927573771e+02 4.254974793945494582e+01 7.187519992033715255e+01 2.602113796332879841e-02
9.858224517314226887e+01 1.058203960124098302e+02 8.860748092712064761e+01 1.720667404235670688e+02 1.097031565515100004e-01
8.937348281385376936e+01 8.893889653739528001e+01 7.723348971530020890e+01 1.525141708634260453e+02 1.299250369332850263e-01
1.763586968200793024e+02 1.700924380739450896e+02 7.527076322573395828e+01 1.317815531923120886e+02 4.614528754715203906e-02
1.355014031722149355e+02 2.439419199350625149e+02 5.760046669173642186e+01 1.678132283564601721e+02 7.217086991925462935e-02
1.723214577549719593e+02 2.907184919787845843e+02 1.986555115334835619e+01 3.172016722581703618e+01 1.501423814318374877e-02
8.773654608286223322e+01 1.329377840808495250e+02 9.658356101450503672e+01 1.573125200859610686e+02 9.280466052164335067e-02
1.122439070864828778e+02 1.513571159979279344e+02 7.329899636119692730e+01 1.204204104713997623e+02 6.194990503663814346e-02
6.440225381944514993e+01 1.439925122691865909e+02 9.381323121487594108e+01 1.115510593110405324e+02 5.638763739112925139e-02
1.344033114600685792e+02 1.893847125977488872e+02 8.791538103824484551e+01 9.731691811023878813e+01 4.005809949670746661e-02
6.195058709970876265e+01 1.988763944616994763e+02 9.400362826985868026e+01 1.233732981632906274e+02 7.665930295862127819e-02
8.866118544960752956e+01 1.789197994950866644e+02 7.781250259651292822e+01 8.904444106786493762e+01 3.979765568152700966e-02
8.638734450015499533e+01 1.798329941166061587e+02 9.279975080989942171e+01 1.396462397312427299e+02 7.669314884184094683e-02
1.325121664719818568e+02 2.448815604324241804e+02 8.873797064998646533e+01 1.833293676106396788e+02 8.200856476545254070e-02
1.303309782566536796e+02 2.634640963045617923e+02 4.383096254731633934e+01 7.563590368917941476e+01 2.890900719813146308e-02
7.329394603929355867e+01 1.789980529783587144e+02 7.869311889522320769e+01 1.546455543737041580e+02 8.998003425951106582e-02
1.025110696793804266e+02 1.609510912708631452e+02 7.474605861334924839e+01 9.848996327051661126e+01 5.250747271512304359e-02
