"pFat_mean","pFat_stdev","pFat_median","pFat_errlo","pFat_errup","pLiver_mean","pLiver_stdev","pLiver_median","pLiver_errlo","pLiver_errup","pSlow_mean","pSlow_stdev","pSlow_median","pSlow_errlo","pSlow_errup","kMet_mean","kMet_stdev","kMet_median","kMet_errlo","kMet_errup","fAbs_mean","fAbs_stdev","fAbs_median","fAbs_errlo","fAbs_errup"
1.304732034215373915e+02,5.462281564800253619e+01,1.192846036089120076e+02,8.208146449215695384e+01,1.797753338877387819e+02,2.253964306356348857e+02,9.736450496512654240e+01,2.056819293574428116e+02,1.375068532650652742e+02,3.147160166769984357e+02,3.487451713626639958e+02,1.550990554020565071e+02,3.288356424555044555e+02,1.933330718989085142e+02,5.076063312437893842e+02,7.169597124424026333e+02,2.010239964384770133e+02,7.515738321074737769e+02,4.998972940807801137e+02,9.288054965732778783e+02,5.297669709132598603e-01,2.046370484265920831e-01,5.205481502533712002e-01,3.150728442657201311e-01,7.492095612897119450e-01
