pFat pLiver pSlow kMet fAbs
1.065728979611448750e+02 3.799301488015912582e+02 1.749290546103306099e+02 3.919732234818242205e+02 7.342663595174128144e-01
1.334080354461126490e+02 3.390955361265458805e+02 1.577009851129677713e+02 4.012988120257587070e+02 5.996998953282529632e-01
7.728509783836406655e+01 3.290481560067050850e+02 3.629343528299954755e+02 4.433037854381759644e+02 7.998745920128922382e-01
2.567404367473429829e+02 3.635046409259439883e+02 4.488803774271353291e+02 5.311043437694174827e+02 5.424198055400168972e-01
8.819669468433691861e+01 4.260162185089770333e+02 4.110608219523823550e+02 6.010306479015305285e+02 8.629416205626316838e-01
7.606398779193128235e+01 3.546779700358791843e+02 1.213453451742892497e+02 2.914945183824073638e+02 5.731591629245892383e-01
2.542554845607589584e+02 7.801503034407152199e+02 4.203513650963514579e+02 7.577088821458378334e+02 9.553307003587641066e-01
7.763613208427474888e+01 4.365663420715667371e+02 4.133606199304650772e+02 5.938832791220474974e+02 8.814501528210854087e-01
1.087814467028871235e+02 3.013320647998889399e+02 3.545106453043759984e+02 5.630010321901563657e+02 9.122919943349838690e-01
1.353113247135029837e+02 4.023282701748408954e+02 3.654257112886436403e+02 5.810659538073399517e+02 8.311181908150035991e-01
1.284968759650533912e+02 2.924482194812753733e+02 3.516761534534453517e+02 4.485103241626126760e+02 9.917015660903727436e-01
8.288881378532637711e+01 3.689161165006618717e+02 1.559274677222669823e+02 3.434224160978685632e+02 5.822512766995006084e-01
1.233690388696916784e+02 5.149570351823188048e+02 3.715299215968125282e+02 7.551147889605940691e+02 9.920793779709154991e-01
8.617910674887708922e+01 3.630358498910870821e+02 1.474127386047011896e+02 2.544107451975294225e+02 4.593955859217933035e-01
1.361924096886049824e+02 3.968404363424566554e+02 1.548887609581878451e+02 5.182924141363309900e+02 8.925026601841253848e-01
5.260881830718363261e+01 2.756368252935746455e+02 3.599568686979769723e+02 4.234667733874867395e+02 8.986301124116691241e-01
1.102821898407236461e+02 5.378507421611831205e+02 1.573969212211499382e+02 5.708926696979119697e+02 8.002950052385390256e-01
1.243809014636558601e+02 6.682382389128749764e+02 3.002375433740661492e+02 5.462567548607777326e+02 8.421494199450642038e-01
1.152809139131478702e+02 2.706482345963418652e+02 2.647485711546599987e+02 4.128824285993143235e+02 8.541537360916129362e-01
7.672145239563232622e+01 4.525767287266983772e+02 3.708471918429283392e+02 4.382220670796563127e+02 9.598856996296804001e-01
1.537067120643066289e+02 2.540446187032026728e+02 3.164478847395331513e+02 5.380858100320984931e+02 8.650901084053050916e-01
9.406007630554186960e+01 1.871295917438061167e+02 4.814304282917439082e+02 4.729105450987355539e+02 7.347729975762472554e-01
9.003062599048955406e+01 2.304109130444638822e+02 1.678395627996043800e+02 2.814568359445477768e+02 5.597925460035411138e-01
1.286407442475306766e+02 3.176182254279131598e+02 3.595265622001102201e+02 3.979055905738806587e+02 5.415645856124011726e-01
1.717121193231743348e+02 5.696873276430210353e+02 7.280251438630874361e+01 2.121935595681999303e+02 2.613148197464624234e-01
1.214225910400114685e+02 2.594111979189380008e+02 1.977214261517837315e+02 3.484299114835071691e+02 6.734787648626927581e-01
1.201722133703856059e+02 3.281988760877231357e+02 4.952490709012025718e+02 4.825595130745151664e+02 6.917156847938231712e-01
1.001188433927056565e+02 3.427806203900520359e+02 4.169255693896313915e+02 6.496393513626493359e+02 9.886475417097306817e-01
7.688111637580006175e+01 3.129206835402288220e+02 2.108871149451652229e+02 2.104932672244049456e+02 4.272913786962628802e-01
1.385839038193443002e+02 4.244379822433440950e+02 2.267016281050669022e+02 6.733891427536926813e+02 9.474372815777872825e-01
1.252931793200439898e+02 2.287626338509501807e+02 4.878138517689143328e+02 5.141846872812686797e+02 6.646384062981532947e-01
1.666657879994753557e+02 5.962002980012308626e+02 2.510733493922111847e+02 5.121969857148707206e+02 7.164755928560253562e-01
1.004899674028948340e+02 6.276038596311311721e+02 1.582306945319953115e+02 2.978277296772656655e+02 4.910220562969334068e-01
8.696646886437420676e+01 3.310458775910108784e+02 1.259024394656836705e+02 3.068326840957292347e+02 4.582332307337475541e-01
1.705230645248859389e+02 2.444579440219804667e+02 2.475266638146702007e+02 4.202420794674316653e+02 8.674429060394495128e-01
1.183447030800674895e+02 3.720042982653420154e+02 1.916589772662661630e+02 4.210109859752145667e+02 7.445679238947572331e-01
1.331179620502431931e+02 2.739561604357328974e+02 4.948904875251357680e+02 4.953539942069299400e+02 8.769386942514975081e-01
7.636131438694179963e+01 3.819354104431951669e+02 7.938494585565982220e+01 2.348328778909571781e+02 3.495940192610091923e-01
1.463814265240762040e+02 7.150873829000737487e+02 2.742000711817869956e+02 3.897426684308166500e+02 4.150423664168424454e-01
9.113338809456632816e+01 5.130462345899810543e+02 3.711761845347567146e+02 4.608048097926070454e+02 8.191767444499920003e-01
1.442527129730207776e+02 6.027248329168329519e+02 2.698231438801756781e+02 5.331369964039308798e+02 9.249355464194722876e-01
1.648739177768103445e+02 4.040570615067595668e+02 2.553369130505526527e+02 6.471706791502773513e+02 9.798680973698988828e-01
1.118933522598742627e+02 2.461573594996745840e+02 2.842220647222035836e+02 2.949339321010407957e+02 3.711294714508902581e-01
1.568547024789110367e+02 4.176444388285061677e+02 3.879978346586557336e+02 5.073644420376399466e+02 5.801735312137705769e-01
8.935410822336315562e+01 2.818283709814256781e+02 4.692723324935143410e+02 4.523816684211391248e+02 7.339005082985762263e-01
2.374560440552312457e+02 3.960375983539057074e+02 4.162427233598926932e+02 3.846398998027143534e+02 4.907929209124189951e-01
1.037258816129713637e+02 3.367018895578192996e+02 1.802926481196727764e+02 3.601567630948877650e+02 6.605119354185274849e-01
1.515366186837250950e+02 4.603357684591800307e+02 2.654398163825007941e+02 5.838261794279517289e+02 8.363586313278855711e-01
2.218849684900177976e+02 7.206043778009851621e+02 4.269770546136451230e+02 5.135954192776449645e+02 5.206404676115715668e-01
2.044156219701650912e+02 4.013202523685730512e+02 2.454012067924042526e+02 3.764585312560499233e+02 5.351727771114813681e-01
3.006788304948870518e+02 3.048230635209051229e+02 3.983158299658807664e+02 6.066158290334375351e+02 7.207613506947745385e-01
1.738098637004137004e+02 4.022814647090311837e+02 3.151375120795349289e+02 6.906362145293651338e+02 7.727804548718969491e-01
9.207441095554850108e+01 2.429298977217873130e+02 6.298613703400623365e+01 1.871070145844388151e+02 5.365033166449983959e-01
1.198587014404344870e+02 1.914021181924365180e+02 3.998049671493557184e+02 2.879752381882113923e+02 5.446374809201555145e-01
1.392549083136379409e+02 5.196306076471678352e+02 4.479573042886498229e+02 4.263127551023972046e+02 5.423763569116575312e-01
1.024538331339665689e+02 3.378879908551713811e+02 4.228153308255419347e+02 6.066350355202367837e+02 9.023134120403180081e-01
1.932021840549687113e+02 5.075385964917300043e+02 4.857703270706980447e+02 5.646794998499993881e+02 5.560520311677841221e-01
8.891096735434567222e+01 2.725877045901672773e+02 4.364747195601296994e+02 5.017150611380898226e+02 6.411571866184903046e-01
1.040756108348525970e+02 2.842481740106775874e+02 4.678088311886358497e+02 4.964131921640486098e+02 7.519233307559908264e-01
1.369001457325401532e+02 4.349780364024912842e+02 3.115906560300919068e+02 2.645214887397613097e+02 2.639158671322944794e-01
2.216901483554566425e+02 3.692638096161613817e+02 4.817558919961616084e+02 5.675936516384716697e+02 6.215193598312616086e-01
1.630924972033244273e+02 4.528440357359065160e+02 4.854224128580104889e+02 4.961450016009420096e+02 8.049623231377996957e-01
7.378043383682100398e+01 2.781899622345835610e+02 4.930283783074917778e+02 4.689769289455148851e+02 9.897173783090271737e-01
9.869817303129859454e+01 1.313687273992242979e+02 2.285415290236830117e+02 3.248019820694469217e+02 7.814526491209412562e-01
1.281179453394339021e+02 4.146789876033154201e+02 2.377183621670002367e+02 5.474693269021188371e+02 9.454815154345206363e-01
6.899754658947341568e+01 3.415108240506121433e+02 3.049999773971965169e+02 4.386173992493051514e+02 7.741772800699048274e-01
8.390783068806048561e+01 3.287335887034381585e+02 2.408364717765921625e+02 5.464184867318240322e+02 8.172952507000166289e-01
1.055084860336858696e+02 6.376507219919380987e+02 4.968921150254728900e+02 6.206861852795503864e+02 7.481370970651456398e-01
1.118550806419071790e+02 4.120095663981380767e+02 3.743440322446759865e+02 6.334752089272393505e+02 9.570147127940497045e-01
9.045762524928635173e+01 3.144755680841976186e+02 1.828557551602520732e+02 3.821844142184604607e+02 6.493244242061771976e-01
1.570575952590086217e+02 5.142016859568067275e+02 1.939509714452879905e+02 6.177725832174057814e+02 9.923995904734934648e-01
1.808281817478033702e+02 7.385292122880055103e+02 2.324977937680118600e+02 7.100408831857698715e+02 8.993596253105586857e-01
1.213403241050466619e+02 3.571941755686946181e+02 2.148046532344328625e+02 2.612722317150019080e+02 4.539043972111374559e-01
6.539798162552152405e+01 3.476200957980635735e+02 3.104434708839088444e+02 4.771793438203027904e+02 8.628059173565298945e-01
9.764758895772560265e+01 3.090136291875591610e+02 3.052365498815495357e+02 3.581982020228874148e+02 5.885877489156785547e-01
1.890390353320900942e+02 3.873409095567133704e+02 7.989206870447949882e+01 1.797785178913514983e+02 2.285832573880398622e-01
1.426798804362202873e+02 3.507507490348415331e+02 3.325698422131598022e+02 2.998226000270727241e+02 5.641664871749770827e-01
1.232606644769316802e+02 4.776329627608668034e+02 2.908126645726779884e+02 5.046760855241468562e+02 6.594207834132417290e-01
1.088686191334129632e+02 2.456680750786158853e+02 4.147098629722652845e+02 3.612939564754502157e+02 5.457756263357665949e-01
1.069071346477475259e+02 3.780805811596912349e+02 2.233420076254025446e+02 3.066772987156440422e+02 4.718658579907216155e-01
7.113453626993268131e+01 3.317373677239123708e+02 3.520117899338945335e+02 4.490947541783405086e+02 7.390814760656979621e-01
7.655774223966760417e+01 2.854206706260660553e+02 2.586852050005645651e+02 2.343586306658693275e+02 4.738448983069616371e-01
