"pFat_mean","pFat_stdev","pFat_median","pFat_errlo","pFat_errup","pLiver_mean","pLiver_stdev","pLiver_median","pLiver_errlo","pLiver_errup","pSlow_mean","pSlow_stdev","pSlow_median","pSlow_errlo","pSlow_errup","kMet_mean","kMet_stdev","kMet_median","kMet_errlo","kMet_errup","fAbs_mean","fAbs_stdev","fAbs_median","fAbs_errlo","fAbs_errup"
1.434879227878635959e+02,5.784633577246437142e+01,1.344386634608243583e+02,8.897961358032554813e+01,1.931784904294397620e+02,4.389706784750421065e+01,1.851142400287346135e+01,4.036680656688206881e+01,2.713019370082578874e+01,6.072102838133736924e+01,3.778563693544241886e+01,2.756538693870558987e+01,3.204081009167665428e+01,1.304221659280641532e+01,6.430664718262481472e+01,4.719351078388417875e+01,1.849978397848701306e+01,4.512872623684854290e+01,2.933492132099444305e+01,6.515550048418083406e+01,7.507003703485650714e-01,1.875588288345083621e-01,7.892221560083300114e-01,5.502973799312758096e-01,9.425063104153578175e-01
