pFat pLiver pSlow kMet fAbs
9.091995267079504401e+02 1.267012887131593004e+02 7.322321025546174269e+02 7.869473099103632876e+02 7.067782368794844894e-01
4.254857160294298524e+02 3.657753232283211275e+01 2.692410970457235067e+02 3.515898190934660761e+02 5.373146146116595245e-01
9.851460453490018381e+02 8.619053490459744182e+01 6.667142155141068827e+01 5.845838379708650336e+02 8.140295241880345367e-01
6.476623498068189519e+02 9.180861131062806635e+01 3.766515449153012582e+02 6.307113107916858326e+02 9.125478515696932025e-01
6.841629645492592999e+02 5.568513487461359546e+01 3.298526114726948322e+01 1.914258882155956201e+02 4.292282810875590604e-01
8.788422771911664313e+02 8.803805762581812644e+01 1.627032942425828423e+02 6.153669265941483673e+02 9.262153583035476201e-01
6.278375788393584571e+02 6.214773340263793955e+01 7.086524512203625363e+02 4.498400038219990620e+02 3.816866161171176830e-01
8.262186748629073918e+02 9.088588017906975836e+01 6.874109946602808350e+02 6.914100537401171778e+02 8.192752823947744290e-01
8.434589839967815124e+02 5.480095292881716773e+01 4.935974994949262964e+02 3.885385127758719932e+02 4.126256459327179438e-01
7.348314254907053282e+02 1.003363483203481934e+02 7.842210146117240299e+01 4.028518303228979676e+02 8.164966975047129871e-01
6.266394495578491615e+02 9.627316014033020508e+01 8.917350565586945095e+02 5.610178478156105939e+02 5.589947347288569679e-01
8.580608112280768864e+02 1.150788223064034952e+02 3.140445198023494910e+01 3.119565660863261769e+02 4.474292200651542872e-01
6.802809217488656941e+02 9.056200800033823839e+01 5.843616289182230048e+02 6.107461629026056471e+02 7.941310210871881381e-01
9.774132395282022117e+02 2.172645586990082336e+02 8.508215090967445349e+02 8.068942064991807683e+02 5.646001219319251030e-01
5.417656080157710221e+02 5.114213952848914602e+01 4.640116302553132641e+02 4.465107843315955165e+02 5.991571215864628375e-01
9.774207683683570167e+02 2.556526017198102352e+02 5.960326764825375676e+02 7.320774506360170335e+02 4.373043368680984422e-01
6.322185396715930210e+02 6.537123544792069652e+01 1.565301411966105718e+02 2.363861426601159224e+02 2.946912859574892796e-01
8.708869597413103065e+02 8.131554010399618448e+01 9.728224981662798143e+01 2.756065890599534782e+02 4.007742882133132900e-01
5.522552960886181381e+02 4.157200201727686562e+01 6.196791808766409986e+02 6.493204542052773149e+02 9.526804685282792562e-01
5.131999654223587868e+02 7.107511589644525429e+01 4.505259267686405451e+02 5.672377517354494785e+02 9.181205956411314650e-01
7.918995240654093095e+02 1.054194223553577530e+02 6.514545846258474739e+02 7.855505483124682087e+02 6.328603951024156515e-01
5.449348624834426573e+02 6.273991213931526545e+01 7.323570581699416380e+02 7.462281532172369225e+02 9.717858360764941583e-01
7.418246551596959080e+02 8.462249295035073260e+01 8.246337132634253066e+02 9.010458287140418179e+02 8.228718957640347442e-01
9.249562766026031113e+02 1.061370463589277193e+02 5.853606559259134201e+02 9.109005971879116714e+02 8.192196078705372697e-01
9.710056046971099022e+02 1.123948653604754782e+02 4.024483827138820402e+01 3.335897167652546500e+02 4.018056071146703379e-01
7.142631719203491230e+02 5.963473022769684206e+01 4.728863995808360983e+02 4.665259945696919317e+02 6.169669702564971603e-01
