"pFat_mean","pFat_stdev","pFat_median","pFat_errlo","pFat_errup","pLiver_mean","pLiver_stdev","pLiver_median","pLiver_errlo","pLiver_errup","pSlow_mean","pSlow_stdev","pSlow_median","pSlow_errlo","pSlow_errup","kMet_mean","kMet_stdev","kMet_median","kMet_errlo","kMet_errup","fAbs_mean","fAbs_stdev","fAbs_median","fAbs_errlo","fAbs_errup"
2.624805445168850042e+02,1.189018983768948914e+02,2.432369857916252727e+02,1.442435619958353357e+02,3.917990424376965279e+02,1.430915745906353322e+02,6.908083381710363824e+01,1.273806539035539345e+02,8.002405277226681335e+01,2.039467296026328142e+02,3.311980032504376368e+02,1.098032970051022801e+02,3.432013674005143002e+02,2.123368443258642912e+02,4.530357005694721693e+02,4.383020605360453033e+02,1.672450719633513927e+02,4.339746482715353295e+02,2.606763714947337007e+02,6.186486209429330074e+02,4.972677391479102260e-01,2.236797688434130904e-01,4.786834865211023748e-01,2.574380253609013236e-01,7.470622810494698118e-01
