"pFat_mean","pFat_stdev","pFat_median","pFat_errlo","pFat_errup","pLiver_mean","pLiver_stdev","pLiver_median","pLiver_errlo","pLiver_errup","pSlow_mean","pSlow_stdev","pSlow_median","pSlow_errlo","pSlow_errup","kMet_mean","kMet_stdev","kMet_median","kMet_errlo","kMet_errup","fAbs_mean","fAbs_stdev","fAbs_median","fAbs_errlo","fAbs_errup"
1.253187870196597657e+02,5.300747784333513835e+01,1.146043927293897582e+02,7.682415187650232724e+01,1.718970782093843468e+02,3.601946258960344949e+02,1.480478603662043611e+02,3.322910889042319127e+02,2.218658331395390064e+02,4.977175723171149002e+02,6.861357080324698927e+02,1.994224099301738988e+02,7.041596851681678118e+02,4.681244888632429024e+02,9.025981724060969782e+02,4.182703497480504780e+02,1.454237605184508197e+02,4.173431534635492426e+02,2.704999683945566744e+02,5.626742559018956626e+02,6.395439584483701978e-01,2.163354980962791940e-01,6.550860328940421029e-01,3.952442330533650905e-01,8.797043474922561224e-01
