16:28:34 [ultranest] [DEBUG] ReactiveNestedSampler: dims=5+0, resume=False, log_dir=calibration/fit/PCB 114/run1, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
16:28:57 [ultranest] [INFO] Sampling 400 live points from prior ...
17:12:02 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.0010, min_ess=400
17:12:02 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
17:12:02 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
17:13:08 [ultranest] [DEBUG] iteration=0, ncalls=401, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-1566.19, Lmax=-20.86
18:35:57 [ultranest] [DEBUG] iteration=408, ncalls=966, regioncalls=22640, ndraw=40, logz=-146.36, remainder_fraction=100.0000%, Lmin=-140.35, Lmax=-17.04
18:36:16 [ultranest] [DEBUG] iteration=409, ncalls=969, regioncalls=22760, ndraw=40, logz=-146.05, remainder_fraction=100.0000%, Lmin=-139.98, Lmax=-17.04
18:36:23 [ultranest] [DEBUG] iteration=410, ncalls=970, regioncalls=22800, ndraw=40, logz=-145.72, remainder_fraction=100.0000%, Lmin=-139.71, Lmax=-17.04
18:36:30 [ultranest] [DEBUG] iteration=411, ncalls=971, regioncalls=22840, ndraw=40, logz=-145.41, remainder_fraction=100.0000%, Lmin=-139.54, Lmax=-17.04
18:36:36 [ultranest] [DEBUG] iteration=412, ncalls=972, regioncalls=22880, ndraw=40, logz=-145.13, remainder_fraction=100.0000%, Lmin=-139.51, Lmax=-17.04
18:36:43 [ultranest] [DEBUG] iteration=413, ncalls=973, regioncalls=22920, ndraw=40, logz=-144.91, remainder_fraction=100.0000%, Lmin=-139.47, Lmax=-17.04
18:36:49 [ultranest] [DEBUG] iteration=414, ncalls=974, regioncalls=22960, ndraw=40, logz=-144.73, remainder_fraction=100.0000%, Lmin=-139.46, Lmax=-17.04
18:37:09 [ultranest] [DEBUG] iteration=415, ncalls=977, regioncalls=23080, ndraw=40, logz=-144.57, remainder_fraction=100.0000%, Lmin=-139.44, Lmax=-17.04
18:37:21 [ultranest] [DEBUG] iteration=416, ncalls=979, regioncalls=23160, ndraw=40, logz=-144.43, remainder_fraction=100.0000%, Lmin=-139.41, Lmax=-17.04
18:37:41 [ultranest] [DEBUG] iteration=417, ncalls=982, regioncalls=23280, ndraw=40, logz=-144.30, remainder_fraction=100.0000%, Lmin=-139.07, Lmax=-17.04
18:38:00 [ultranest] [DEBUG] iteration=418, ncalls=985, regioncalls=23400, ndraw=40, logz=-144.15, remainder_fraction=100.0000%, Lmin=-138.93, Lmax=-17.04
18:38:07 [ultranest] [DEBUG] iteration=419, ncalls=986, regioncalls=23440, ndraw=40, logz=-144.00, remainder_fraction=100.0000%, Lmin=-138.92, Lmax=-17.04
18:38:13 [ultranest] [DEBUG] iteration=420, ncalls=987, regioncalls=23480, ndraw=40, logz=-143.87, remainder_fraction=100.0000%, Lmin=-138.86, Lmax=-17.04
18:38:20 [ultranest] [DEBUG] iteration=421, ncalls=988, regioncalls=23520, ndraw=40, logz=-143.75, remainder_fraction=100.0000%, Lmin=-138.61, Lmax=-17.04
18:38:26 [ultranest] [DEBUG] iteration=422, ncalls=989, regioncalls=23560, ndraw=40, logz=-143.61, remainder_fraction=100.0000%, Lmin=-138.55, Lmax=-17.04
18:38:39 [ultranest] [DEBUG] iteration=423, ncalls=991, regioncalls=23640, ndraw=40, logz=-143.48, remainder_fraction=100.0000%, Lmin=-137.29, Lmax=-17.04
18:38:51 [ultranest] [DEBUG] iteration=424, ncalls=993, regioncalls=23720, ndraw=40, logz=-143.13, remainder_fraction=100.0000%, Lmin=-137.22, Lmax=-17.04
18:38:58 [ultranest] [DEBUG] iteration=425, ncalls=994, regioncalls=23760, ndraw=40, logz=-142.85, remainder_fraction=100.0000%, Lmin=-136.56, Lmax=-17.04
18:39:10 [ultranest] [DEBUG] iteration=426, ncalls=996, regioncalls=23840, ndraw=40, logz=-142.47, remainder_fraction=100.0000%, Lmin=-136.41, Lmax=-17.04
18:39:34 [ultranest] [DEBUG] iteration=427, ncalls=1000, regioncalls=24000, ndraw=40, logz=-142.15, remainder_fraction=100.0000%, Lmin=-136.25, Lmax=-17.04
18:39:41 [ultranest] [DEBUG] iteration=428, ncalls=1001, regioncalls=24040, ndraw=40, logz=-141.88, remainder_fraction=100.0000%, Lmin=-135.92, Lmax=-17.04
18:39:53 [ultranest] [DEBUG] iteration=429, ncalls=1003, regioncalls=24120, ndraw=40, logz=-141.59, remainder_fraction=100.0000%, Lmin=-135.84, Lmax=-17.04
18:39:59 [ultranest] [DEBUG] iteration=430, ncalls=1004, regioncalls=24160, ndraw=40, logz=-141.35, remainder_fraction=100.0000%, Lmin=-135.67, Lmax=-17.04
18:40:18 [ultranest] [DEBUG] iteration=431, ncalls=1007, regioncalls=24280, ndraw=40, logz=-141.13, remainder_fraction=100.0000%, Lmin=-135.30, Lmax=-17.04
18:40:24 [ultranest] [DEBUG] iteration=432, ncalls=1008, regioncalls=24320, ndraw=40, logz=-140.88, remainder_fraction=100.0000%, Lmin=-135.14, Lmax=-17.04
18:40:37 [ultranest] [DEBUG] iteration=433, ncalls=1010, regioncalls=24400, ndraw=40, logz=-140.64, remainder_fraction=100.0000%, Lmin=-134.72, Lmax=-17.04
18:40:44 [ultranest] [DEBUG] iteration=434, ncalls=1011, regioncalls=24440, ndraw=40, logz=-140.37, remainder_fraction=100.0000%, Lmin=-133.76, Lmax=-17.04
18:40:57 [ultranest] [DEBUG] iteration=435, ncalls=1013, regioncalls=24520, ndraw=40, logz=-139.88, remainder_fraction=100.0000%, Lmin=-133.39, Lmax=-17.04
18:41:02 [ultranest] [DEBUG] iteration=436, ncalls=1014, regioncalls=24560, ndraw=40, logz=-139.44, remainder_fraction=100.0000%, Lmin=-132.83, Lmax=-17.04
18:41:08 [ultranest] [DEBUG] iteration=437, ncalls=1015, regioncalls=24600, ndraw=40, logz=-138.96, remainder_fraction=100.0000%, Lmin=-132.78, Lmax=-17.04
18:41:14 [ultranest] [DEBUG] iteration=438, ncalls=1016, regioncalls=24640, ndraw=40, logz=-138.62, remainder_fraction=100.0000%, Lmin=-132.34, Lmax=-17.04
18:41:21 [ultranest] [DEBUG] iteration=439, ncalls=1017, regioncalls=24680, ndraw=40, logz=-138.25, remainder_fraction=100.0000%, Lmin=-132.26, Lmax=-17.04
18:41:28 [ultranest] [DEBUG] iteration=440, ncalls=1018, regioncalls=24720, ndraw=40, logz=-137.96, remainder_fraction=100.0000%, Lmin=-132.01, Lmax=-17.04
18:41:34 [ultranest] [DEBUG] iteration=441, ncalls=1019, regioncalls=24760, ndraw=40, logz=-137.69, remainder_fraction=100.0000%, Lmin=-132.00, Lmax=-17.04
18:41:47 [ultranest] [DEBUG] iteration=442, ncalls=1021, regioncalls=24840, ndraw=40, logz=-137.47, remainder_fraction=100.0000%, Lmin=-131.91, Lmax=-17.04
18:41:54 [ultranest] [DEBUG] iteration=443, ncalls=1022, regioncalls=24880, ndraw=40, logz=-137.27, remainder_fraction=100.0000%, Lmin=-131.91, Lmax=-17.04
18:42:01 [ultranest] [DEBUG] iteration=444, ncalls=1023, regioncalls=24920, ndraw=40, logz=-137.11, remainder_fraction=100.0000%, Lmin=-131.34, Lmax=-17.04
18:42:08 [ultranest] [DEBUG] iteration=445, ncalls=1024, regioncalls=24960, ndraw=40, logz=-136.88, remainder_fraction=100.0000%, Lmin=-131.20, Lmax=-17.04
18:42:14 [ultranest] [DEBUG] iteration=446, ncalls=1025, regioncalls=25000, ndraw=40, logz=-136.66, remainder_fraction=100.0000%, Lmin=-131.15, Lmax=-17.04
18:42:20 [ultranest] [DEBUG] iteration=447, ncalls=1026, regioncalls=25040, ndraw=40, logz=-136.48, remainder_fraction=100.0000%, Lmin=-130.77, Lmax=-17.04
18:42:32 [ultranest] [DEBUG] iteration=448, ncalls=1028, regioncalls=25120, ndraw=40, logz=-136.26, remainder_fraction=100.0000%, Lmin=-130.01, Lmax=-17.04
18:42:39 [ultranest] [DEBUG] iteration=449, ncalls=1029, regioncalls=25160, ndraw=40, logz=-135.91, remainder_fraction=100.0000%, Lmin=-129.95, Lmax=-17.04
18:42:52 [ultranest] [DEBUG] iteration=450, ncalls=1031, regioncalls=25240, ndraw=40, logz=-135.63, remainder_fraction=100.0000%, Lmin=-128.79, Lmax=-17.04
18:43:27 [ultranest] [DEBUG] iteration=451, ncalls=1036, regioncalls=25440, ndraw=40, logz=-135.07, remainder_fraction=100.0000%, Lmin=-128.06, Lmax=-17.04
18:43:34 [ultranest] [DEBUG] iteration=452, ncalls=1037, regioncalls=25480, ndraw=40, logz=-134.43, remainder_fraction=100.0000%, Lmin=-128.01, Lmax=-17.04
18:43:40 [ultranest] [DEBUG] iteration=453, ncalls=1038, regioncalls=25520, ndraw=40, logz=-134.03, remainder_fraction=100.0000%, Lmin=-127.94, Lmax=-17.04
18:43:53 [ultranest] [DEBUG] iteration=454, ncalls=1040, regioncalls=25600, ndraw=40, logz=-133.72, remainder_fraction=100.0000%, Lmin=-127.79, Lmax=-17.04
18:44:06 [ultranest] [DEBUG] iteration=455, ncalls=1042, regioncalls=25680, ndraw=40, logz=-133.46, remainder_fraction=100.0000%, Lmin=-127.53, Lmax=-17.04
18:44:25 [ultranest] [DEBUG] iteration=456, ncalls=1045, regioncalls=25800, ndraw=40, logz=-133.20, remainder_fraction=100.0000%, Lmin=-127.15, Lmax=-17.04
18:44:37 [ultranest] [DEBUG] iteration=457, ncalls=1047, regioncalls=25880, ndraw=40, logz=-132.90, remainder_fraction=100.0000%, Lmin=-126.82, Lmax=-17.04
18:44:50 [ultranest] [DEBUG] iteration=458, ncalls=1049, regioncalls=25960, ndraw=40, logz=-132.60, remainder_fraction=100.0000%, Lmin=-126.43, Lmax=-17.04
18:44:56 [ultranest] [DEBUG] iteration=459, ncalls=1050, regioncalls=26000, ndraw=40, logz=-132.28, remainder_fraction=100.0000%, Lmin=-126.06, Lmax=-17.04
18:45:02 [ultranest] [DEBUG] iteration=460, ncalls=1051, regioncalls=26040, ndraw=40, logz=-131.95, remainder_fraction=100.0000%, Lmin=-125.94, Lmax=-17.04
18:45:09 [ultranest] [DEBUG] iteration=461, ncalls=1052, regioncalls=26080, ndraw=40, logz=-131.67, remainder_fraction=100.0000%, Lmin=-125.94, Lmax=-17.04
18:45:16 [ultranest] [DEBUG] iteration=462, ncalls=1053, regioncalls=26120, ndraw=40, logz=-131.45, remainder_fraction=100.0000%, Lmin=-125.91, Lmax=-17.04
18:45:22 [ultranest] [DEBUG] iteration=463, ncalls=1054, regioncalls=26160, ndraw=40, logz=-131.27, remainder_fraction=100.0000%, Lmin=-125.57, Lmax=-17.04
18:45:35 [ultranest] [DEBUG] iteration=464, ncalls=1056, regioncalls=26240, ndraw=40, logz=-131.06, remainder_fraction=100.0000%, Lmin=-125.52, Lmax=-17.04
18:45:41 [ultranest] [DEBUG] iteration=465, ncalls=1057, regioncalls=26280, ndraw=40, logz=-130.87, remainder_fraction=100.0000%, Lmin=-125.22, Lmax=-17.04
18:45:49 [ultranest] [DEBUG] iteration=466, ncalls=1058, regioncalls=26320, ndraw=40, logz=-130.67, remainder_fraction=100.0000%, Lmin=-125.04, Lmax=-17.04
18:45:56 [ultranest] [DEBUG] iteration=467, ncalls=1059, regioncalls=26360, ndraw=40, logz=-130.48, remainder_fraction=100.0000%, Lmin=-125.02, Lmax=-17.04
18:46:02 [ultranest] [DEBUG] iteration=468, ncalls=1060, regioncalls=26400, ndraw=40, logz=-130.31, remainder_fraction=100.0000%, Lmin=-124.80, Lmax=-17.04
18:46:09 [ultranest] [DEBUG] iteration=469, ncalls=1061, regioncalls=26440, ndraw=40, logz=-130.13, remainder_fraction=100.0000%, Lmin=-124.73, Lmax=-17.04
18:46:15 [ultranest] [DEBUG] iteration=470, ncalls=1062, regioncalls=26480, ndraw=40, logz=-129.97, remainder_fraction=100.0000%, Lmin=-124.53, Lmax=-17.04
18:46:22 [ultranest] [DEBUG] iteration=471, ncalls=1063, regioncalls=26520, ndraw=40, logz=-129.81, remainder_fraction=100.0000%, Lmin=-124.25, Lmax=-17.04
18:46:29 [ultranest] [DEBUG] iteration=472, ncalls=1064, regioncalls=26560, ndraw=40, logz=-129.63, remainder_fraction=100.0000%, Lmin=-123.85, Lmax=-17.04
18:46:42 [ultranest] [DEBUG] iteration=473, ncalls=1066, regioncalls=26640, ndraw=40, logz=-129.41, remainder_fraction=100.0000%, Lmin=-123.78, Lmax=-17.04
18:46:49 [ultranest] [DEBUG] iteration=474, ncalls=1067, regioncalls=26680, ndraw=40, logz=-129.21, remainder_fraction=100.0000%, Lmin=-123.78, Lmax=-17.04
18:47:01 [ultranest] [DEBUG] iteration=475, ncalls=1069, regioncalls=26760, ndraw=40, logz=-129.05, remainder_fraction=100.0000%, Lmin=-123.72, Lmax=-17.04
18:47:08 [ultranest] [DEBUG] iteration=476, ncalls=1070, regioncalls=26800, ndraw=40, logz=-128.91, remainder_fraction=100.0000%, Lmin=-123.69, Lmax=-17.04
18:47:20 [ultranest] [DEBUG] iteration=477, ncalls=1072, regioncalls=26880, ndraw=40, logz=-128.78, remainder_fraction=100.0000%, Lmin=-123.36, Lmax=-17.04
18:47:33 [ultranest] [DEBUG] iteration=478, ncalls=1074, regioncalls=26960, ndraw=40, logz=-128.62, remainder_fraction=100.0000%, Lmin=-123.27, Lmax=-17.04
18:47:40 [ultranest] [DEBUG] iteration=479, ncalls=1075, regioncalls=27000, ndraw=40, logz=-128.47, remainder_fraction=100.0000%, Lmin=-123.27, Lmax=-17.04
18:47:52 [ultranest] [DEBUG] iteration=480, ncalls=1077, regioncalls=27080, ndraw=40, logz=-128.34, remainder_fraction=100.0000%, Lmin=-123.25, Lmax=-17.04
18:47:58 [ultranest] [DEBUG] iteration=481, ncalls=1078, regioncalls=27120, ndraw=40, logz=-128.23, remainder_fraction=100.0000%, Lmin=-123.14, Lmax=-17.04
18:48:18 [ultranest] [DEBUG] iteration=482, ncalls=1081, regioncalls=27240, ndraw=40, logz=-128.11, remainder_fraction=100.0000%, Lmin=-123.06, Lmax=-17.04
18:48:38 [ultranest] [DEBUG] iteration=483, ncalls=1084, regioncalls=27360, ndraw=40, logz=-128.00, remainder_fraction=100.0000%, Lmin=-123.01, Lmax=-17.04
18:48:44 [ultranest] [DEBUG] iteration=484, ncalls=1085, regioncalls=27400, ndraw=40, logz=-127.90, remainder_fraction=100.0000%, Lmin=-122.72, Lmax=-17.04
18:48:51 [ultranest] [DEBUG] iteration=485, ncalls=1086, regioncalls=27440, ndraw=40, logz=-127.77, remainder_fraction=100.0000%, Lmin=-122.59, Lmax=-17.04
18:48:57 [ultranest] [DEBUG] iteration=486, ncalls=1087, regioncalls=27480, ndraw=40, logz=-127.65, remainder_fraction=100.0000%, Lmin=-122.28, Lmax=-17.04
18:49:04 [ultranest] [DEBUG] iteration=487, ncalls=1088, regioncalls=27520, ndraw=40, logz=-127.50, remainder_fraction=100.0000%, Lmin=-121.89, Lmax=-17.04
18:49:16 [ultranest] [DEBUG] iteration=488, ncalls=1090, regioncalls=27600, ndraw=40, logz=-127.32, remainder_fraction=100.0000%, Lmin=-121.19, Lmax=-17.04
18:49:23 [ultranest] [DEBUG] iteration=489, ncalls=1091, regioncalls=27640, ndraw=40, logz=-127.03, remainder_fraction=100.0000%, Lmin=-120.93, Lmax=-17.04
18:49:30 [ultranest] [DEBUG] iteration=490, ncalls=1092, regioncalls=27680, ndraw=40, logz=-126.74, remainder_fraction=100.0000%, Lmin=-120.24, Lmax=-17.04
18:49:36 [ultranest] [DEBUG] iteration=491, ncalls=1093, regioncalls=27720, ndraw=40, logz=-126.35, remainder_fraction=100.0000%, Lmin=-119.90, Lmax=-17.04
18:49:43 [ultranest] [DEBUG] iteration=492, ncalls=1094, regioncalls=27760, ndraw=40, logz=-125.97, remainder_fraction=100.0000%, Lmin=-119.84, Lmax=-17.04
18:49:49 [ultranest] [DEBUG] iteration=493, ncalls=1095, regioncalls=27800, ndraw=40, logz=-125.68, remainder_fraction=100.0000%, Lmin=-119.72, Lmax=-17.04
18:50:02 [ultranest] [DEBUG] iteration=494, ncalls=1097, regioncalls=27880, ndraw=40, logz=-125.43, remainder_fraction=100.0000%, Lmin=-119.44, Lmax=-17.04
18:50:08 [ultranest] [DEBUG] iteration=495, ncalls=1098, regioncalls=27920, ndraw=40, logz=-125.18, remainder_fraction=100.0000%, Lmin=-119.24, Lmax=-17.04
18:50:34 [ultranest] [DEBUG] iteration=496, ncalls=1102, regioncalls=28080, ndraw=40, logz=-124.93, remainder_fraction=100.0000%, Lmin=-119.08, Lmax=-17.04
18:50:41 [ultranest] [DEBUG] iteration=497, ncalls=1103, regioncalls=28120, ndraw=40, logz=-124.71, remainder_fraction=100.0000%, Lmin=-117.86, Lmax=-17.04
18:50:47 [ultranest] [DEBUG] iteration=498, ncalls=1104, regioncalls=28160, ndraw=40, logz=-124.19, remainder_fraction=100.0000%, Lmin=-117.52, Lmax=-17.04
18:51:24 [ultranest] [DEBUG] iteration=499, ncalls=1110, regioncalls=28400, ndraw=40, logz=-123.74, remainder_fraction=100.0000%, Lmin=-116.96, Lmax=-17.04
18:51:38 [ultranest] [DEBUG] iteration=500, ncalls=1112, regioncalls=28480, ndraw=40, logz=-123.25, remainder_fraction=100.0000%, Lmin=-116.91, Lmax=-17.04
18:51:44 [ultranest] [DEBUG] iteration=501, ncalls=1113, regioncalls=28520, ndraw=40, logz=-122.91, remainder_fraction=100.0000%, Lmin=-116.57, Lmax=-17.04
18:51:51 [ultranest] [DEBUG] iteration=502, ncalls=1114, regioncalls=28560, ndraw=40, logz=-122.57, remainder_fraction=100.0000%, Lmin=-115.69, Lmax=-17.04
18:51:57 [ultranest] [DEBUG] iteration=503, ncalls=1115, regioncalls=28600, ndraw=40, logz=-122.04, remainder_fraction=100.0000%, Lmin=-114.82, Lmax=-17.04
18:52:03 [ultranest] [DEBUG] iteration=504, ncalls=1116, regioncalls=28640, ndraw=40, logz=-121.36, remainder_fraction=100.0000%, Lmin=-114.60, Lmax=-17.04
18:52:10 [ultranest] [DEBUG] iteration=505, ncalls=1117, regioncalls=28680, ndraw=40, logz=-120.89, remainder_fraction=100.0000%, Lmin=-114.57, Lmax=-17.04
18:52:35 [ultranest] [DEBUG] iteration=506, ncalls=1121, regioncalls=28840, ndraw=40, logz=-120.56, remainder_fraction=100.0000%, Lmin=-114.56, Lmax=-17.04
18:52:42 [ultranest] [DEBUG] iteration=507, ncalls=1122, regioncalls=28880, ndraw=40, logz=-120.31, remainder_fraction=100.0000%, Lmin=-114.20, Lmax=-17.04
18:52:54 [ultranest] [DEBUG] iteration=508, ncalls=1124, regioncalls=28960, ndraw=40, logz=-120.03, remainder_fraction=100.0000%, Lmin=-113.91, Lmax=-17.04
18:53:01 [ultranest] [DEBUG] iteration=509, ncalls=1125, regioncalls=29000, ndraw=40, logz=-119.76, remainder_fraction=100.0000%, Lmin=-113.82, Lmax=-17.04
18:53:07 [ultranest] [DEBUG] iteration=510, ncalls=1126, regioncalls=29040, ndraw=40, logz=-119.52, remainder_fraction=100.0000%, Lmin=-113.31, Lmax=-17.04
18:53:20 [ultranest] [DEBUG] iteration=511, ncalls=1128, regioncalls=29120, ndraw=40, logz=-119.22, remainder_fraction=100.0000%, Lmin=-113.31, Lmax=-17.04
18:53:32 [ultranest] [DEBUG] iteration=512, ncalls=1130, regioncalls=29200, ndraw=40, logz=-118.99, remainder_fraction=100.0000%, Lmin=-112.71, Lmax=-17.04
18:53:39 [ultranest] [DEBUG] iteration=513, ncalls=1131, regioncalls=29240, ndraw=40, logz=-118.68, remainder_fraction=100.0000%, Lmin=-112.69, Lmax=-17.04
18:53:45 [ultranest] [DEBUG] iteration=514, ncalls=1132, regioncalls=29280, ndraw=40, logz=-118.43, remainder_fraction=100.0000%, Lmin=-112.62, Lmax=-17.04
18:53:51 [ultranest] [DEBUG] iteration=515, ncalls=1133, regioncalls=29320, ndraw=40, logz=-118.23, remainder_fraction=100.0000%, Lmin=-112.12, Lmax=-17.04
18:53:57 [ultranest] [DEBUG] iteration=516, ncalls=1134, regioncalls=29360, ndraw=40, logz=-117.96, remainder_fraction=100.0000%, Lmin=-112.05, Lmax=-17.04
18:54:21 [ultranest] [DEBUG] iteration=517, ncalls=1138, regioncalls=29520, ndraw=40, logz=-117.73, remainder_fraction=100.0000%, Lmin=-111.82, Lmax=-17.04
18:54:41 [ultranest] [DEBUG] iteration=518, ncalls=1141, regioncalls=29640, ndraw=40, logz=-117.50, remainder_fraction=100.0000%, Lmin=-111.42, Lmax=-17.04
18:54:59 [ultranest] [DEBUG] iteration=519, ncalls=1144, regioncalls=29760, ndraw=40, logz=-117.24, remainder_fraction=100.0000%, Lmin=-110.87, Lmax=-17.04
18:55:06 [ultranest] [DEBUG] iteration=520, ncalls=1145, regioncalls=29800, ndraw=40, logz=-116.91, remainder_fraction=100.0000%, Lmin=-110.60, Lmax=-17.04
18:55:12 [ultranest] [DEBUG] iteration=521, ncalls=1146, regioncalls=29840, ndraw=40, logz=-116.59, remainder_fraction=100.0000%, Lmin=-110.03, Lmax=-17.04
18:55:25 [ultranest] [DEBUG] iteration=522, ncalls=1148, regioncalls=29920, ndraw=40, logz=-116.20, remainder_fraction=100.0000%, Lmin=-109.80, Lmax=-17.04
18:55:32 [ultranest] [DEBUG] iteration=523, ncalls=1149, regioncalls=29960, ndraw=40, logz=-115.86, remainder_fraction=100.0000%, Lmin=-109.62, Lmax=-17.04
18:55:45 [ultranest] [DEBUG] iteration=524, ncalls=1151, regioncalls=30040, ndraw=40, logz=-115.56, remainder_fraction=100.0000%, Lmin=-109.46, Lmax=-17.04
18:55:58 [ultranest] [DEBUG] iteration=525, ncalls=1153, regioncalls=30120, ndraw=40, logz=-115.30, remainder_fraction=100.0000%, Lmin=-109.44, Lmax=-17.04
18:56:05 [ultranest] [DEBUG] iteration=526, ncalls=1154, regioncalls=30160, ndraw=40, logz=-115.09, remainder_fraction=100.0000%, Lmin=-109.28, Lmax=-17.04
18:56:11 [ultranest] [DEBUG] iteration=527, ncalls=1155, regioncalls=30200, ndraw=40, logz=-114.89, remainder_fraction=100.0000%, Lmin=-109.04, Lmax=-17.04
18:56:17 [ultranest] [DEBUG] iteration=528, ncalls=1156, regioncalls=30240, ndraw=40, logz=-114.68, remainder_fraction=100.0000%, Lmin=-108.80, Lmax=-17.04
18:56:36 [ultranest] [DEBUG] iteration=529, ncalls=1159, regioncalls=30360, ndraw=40, logz=-114.47, remainder_fraction=100.0000%, Lmin=-108.66, Lmax=-17.04
18:56:42 [ultranest] [DEBUG] iteration=530, ncalls=1160, regioncalls=30400, ndraw=40, logz=-114.27, remainder_fraction=100.0000%, Lmin=-108.36, Lmax=-17.04
18:56:48 [ultranest] [DEBUG] iteration=531, ncalls=1161, regioncalls=30440, ndraw=40, logz=-114.05, remainder_fraction=100.0000%, Lmin=-108.25, Lmax=-17.04
18:57:07 [ultranest] [DEBUG] iteration=532, ncalls=1164, regioncalls=30560, ndraw=40, logz=-113.85, remainder_fraction=100.0000%, Lmin=-108.08, Lmax=-17.04
18:57:19 [ultranest] [DEBUG] iteration=533, ncalls=1166, regioncalls=30640, ndraw=40, logz=-113.66, remainder_fraction=100.0000%, Lmin=-108.07, Lmax=-17.04
18:57:25 [ultranest] [DEBUG] iteration=534, ncalls=1167, regioncalls=30680, ndraw=40, logz=-113.50, remainder_fraction=100.0000%, Lmin=-107.86, Lmax=-17.04
18:57:44 [ultranest] [DEBUG] iteration=535, ncalls=1170, regioncalls=30800, ndraw=40, logz=-113.33, remainder_fraction=100.0000%, Lmin=-107.84, Lmax=-17.04
18:57:51 [ultranest] [DEBUG] iteration=536, ncalls=1171, regioncalls=30840, ndraw=40, logz=-113.18, remainder_fraction=100.0000%, Lmin=-107.65, Lmax=-17.04
18:58:05 [ultranest] [DEBUG] iteration=537, ncalls=1173, regioncalls=30920, ndraw=40, logz=-113.03, remainder_fraction=100.0000%, Lmin=-107.29, Lmax=-17.04
18:58:11 [ultranest] [DEBUG] iteration=538, ncalls=1174, regioncalls=30960, ndraw=40, logz=-112.84, remainder_fraction=100.0000%, Lmin=-107.06, Lmax=-17.04
18:58:17 [ultranest] [DEBUG] iteration=539, ncalls=1175, regioncalls=31000, ndraw=40, logz=-112.65, remainder_fraction=100.0000%, Lmin=-105.97, Lmax=-17.04
18:58:24 [ultranest] [DEBUG] iteration=540, ncalls=1176, regioncalls=31040, ndraw=40, logz=-112.23, remainder_fraction=100.0000%, Lmin=-105.42, Lmax=-17.04
18:58:30 [ultranest] [DEBUG] iteration=541, ncalls=1177, regioncalls=31080, ndraw=40, logz=-111.77, remainder_fraction=100.0000%, Lmin=-105.24, Lmax=-17.04
18:58:36 [ultranest] [DEBUG] iteration=542, ncalls=1178, regioncalls=31120, ndraw=40, logz=-111.40, remainder_fraction=100.0000%, Lmin=-105.01, Lmax=-17.04
18:58:43 [ultranest] [DEBUG] iteration=543, ncalls=1179, regioncalls=31160, ndraw=40, logz=-111.08, remainder_fraction=100.0000%, Lmin=-104.98, Lmax=-17.04
18:58:49 [ultranest] [DEBUG] iteration=544, ncalls=1180, regioncalls=31200, ndraw=40, logz=-110.83, remainder_fraction=100.0000%, Lmin=-104.98, Lmax=-17.04
18:58:55 [ultranest] [DEBUG] iteration=545, ncalls=1181, regioncalls=31240, ndraw=40, logz=-110.63, remainder_fraction=100.0000%, Lmin=-104.66, Lmax=-17.04
18:59:08 [ultranest] [DEBUG] iteration=546, ncalls=1183, regioncalls=31320, ndraw=40, logz=-110.40, remainder_fraction=100.0000%, Lmin=-104.37, Lmax=-17.04
18:59:15 [ultranest] [DEBUG] iteration=547, ncalls=1184, regioncalls=31360, ndraw=40, logz=-110.17, remainder_fraction=100.0000%, Lmin=-104.04, Lmax=-17.04
18:59:21 [ultranest] [DEBUG] iteration=548, ncalls=1185, regioncalls=31400, ndraw=40, logz=-109.91, remainder_fraction=100.0000%, Lmin=-103.94, Lmax=-17.04
18:59:28 [ultranest] [DEBUG] iteration=549, ncalls=1186, regioncalls=31440, ndraw=40, logz=-109.69, remainder_fraction=100.0000%, Lmin=-103.78, Lmax=-17.04
18:59:41 [ultranest] [DEBUG] iteration=550, ncalls=1188, regioncalls=31520, ndraw=40, logz=-109.48, remainder_fraction=100.0000%, Lmin=-103.76, Lmax=-17.04
19:00:00 [ultranest] [DEBUG] iteration=551, ncalls=1191, regioncalls=31640, ndraw=40, logz=-109.30, remainder_fraction=100.0000%, Lmin=-103.27, Lmax=-17.04
19:00:06 [ultranest] [DEBUG] iteration=552, ncalls=1192, regioncalls=31680, ndraw=40, logz=-109.07, remainder_fraction=100.0000%, Lmin=-103.19, Lmax=-17.04
19:00:25 [ultranest] [DEBUG] iteration=553, ncalls=1195, regioncalls=31800, ndraw=40, logz=-108.87, remainder_fraction=100.0000%, Lmin=-103.14, Lmax=-17.04
19:00:32 [ultranest] [DEBUG] iteration=554, ncalls=1196, regioncalls=31840, ndraw=40, logz=-108.69, remainder_fraction=100.0000%, Lmin=-102.84, Lmax=-17.04
19:00:56 [ultranest] [DEBUG] iteration=555, ncalls=1200, regioncalls=32000, ndraw=40, logz=-108.49, remainder_fraction=100.0000%, Lmin=-102.75, Lmax=-17.04
19:01:03 [ultranest] [DEBUG] iteration=556, ncalls=1201, regioncalls=32040, ndraw=40, logz=-108.32, remainder_fraction=100.0000%, Lmin=-102.61, Lmax=-17.04
