"pFat_mean","pFat_stdev","pFat_median","pFat_errlo","pFat_errup","pLiver_mean","pLiver_stdev","pLiver_median","pLiver_errlo","pLiver_errup","pSlow_mean","pSlow_stdev","pSlow_median","pSlow_errlo","pSlow_errup","kMet_mean","kMet_stdev","kMet_median","kMet_errlo","kMet_errup","fAbs_mean","fAbs_stdev","fAbs_median","fAbs_errlo","fAbs_errup"
6.492738963154787371e+02,1.752845520732869886e+02,6.446818654990311188e+02,4.617291190817481379e+02,8.481559740417956164e+02,6.942154253271571918e+01,2.777275461612341800e+01,6.490941343291055432e+01,4.401328983235294601e+01,9.512967506606682377e+01,1.013641320108449833e+02,6.402573214236015531e+01,9.061069542393009613e+01,4.027187433078566414e+01,1.623379575536106074e+02,1.291064831397850980e+02,4.474317833061426342e+01,1.241882322975998107e+02,8.580978345108755434e+01,1.724617900031269357e+02,7.822357822044798681e-01,1.609256201692733090e-01,8.164634508919323963e-01,6.019858817907848270e-01,9.453380804385901337e-01
