pFat pLiver pSlow kMet fAbs
2.355237382168593570e+02 1.496262738376003085e+02 9.647346290874891395e+01 2.052728351388026908e+02 8.529402122115020690e-01
3.069233626001318385e+02 3.269788274445671732e+02 2.566214576788717139e+01 6.590212699158931287e+01 2.097451617455863282e-01
2.271089678367992803e+02 1.127863537525817179e+02 6.355731025397186329e+01 1.968366896657882137e+02 9.583592311204311986e-01
4.097894688081964318e+02 3.947766170486717101e+02 7.508862064184957319e+01 1.616331634674875488e+02 5.094072862379279698e-01
1.544108399442226585e+02 1.618682374103354391e+02 6.903400507971737454e+01 1.606480915789929327e+02 7.448726486636972899e-01
2.025999537614633255e+02 1.331186929787696442e+02 7.743800094328670980e+01 1.226652758954318045e+02 5.763622883049139833e-01
3.430550101122867659e+02 2.639281310330106294e+02 3.151133754623406347e+01 9.958503429891784720e+01 3.020644425695050983e-01
2.091778424167712842e+02 1.961710544163399561e+02 3.079437415201591932e+01 1.001803037108321064e+02 4.799712435558834978e-01
1.894157235934300445e+02 2.018766586070742051e+02 7.901304772417520894e+01 1.113935800147354342e+02 5.755008154117248198e-01
2.392809550903904494e+02 1.000207627245305133e+02 7.703576144680590687e+01 1.260798279773597699e+02 8.526936898830415057e-01
1.884780504391381157e+02 1.885254159613194247e+02 7.649685153661125980e+01 9.542592696305182187e+01 4.409167932677113266e-01
1.743384919839957661e+02 1.193747283552988137e+02 7.384642869850881652e+01 1.386963088151541115e+02 7.315300634466801455e-01
2.503232084137737559e+02 1.748025836850500241e+02 2.902801790144248884e+01 9.139000529253252125e+01 4.289248591227490248e-01
2.317587248844738781e+02 2.458578133167299598e+02 4.656245462138129909e+01 1.290230328989266297e+02 4.646449331467408239e-01
2.989930718196362704e+02 2.482974118296059771e+02 7.424574660722549879e+01 1.468420479850231288e+02 5.047820811629164517e-01
3.625185152373427968e+02 4.526147059332356548e+02 7.338351408006454335e+01 1.389874738233328344e+02 3.981002399433865024e-01
3.713157982998278044e+02 1.446580227564858490e+02 7.417719994527186600e+01 1.892776861978365446e+02 8.580236878607059303e-01
5.233001380661671647e+02 3.502103508838374069e+02 3.957467247211363315e+01 8.615136012220854411e+01 2.387043800697649099e-01
4.434310353248187084e+02 3.315402443557265428e+02 9.442098894919561758e+01 2.373250019055093105e+02 5.932193021301029878e-01
3.908014036615138593e+02 4.611205440747770012e+02 2.746708291788826273e+01 1.384483990402480345e+02 3.863177993439103064e-01
3.383929374146734972e+02 3.097131350887901817e+02 7.894820809480010837e+01 1.591202637535354540e+02 5.408412535001339005e-01
3.078564960346043904e+02 1.960123612653702594e+02 5.201874031797328257e+01 1.966413311037127869e+02 9.320777764081229488e-01
