logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -1.307972455138313080e+03 -1.313965169425004433e+03 1.364999999999999991e+00
-1.313965169425004433e+03 nan -2.500000000000000052e-03 4.000000000000000000e+02 -1.015301139893981258e+03 -1.021296354180672552e+03 1.310000000000000053e+00
-1.021296354180672552e+03 nan -5.000000000000000104e-03 4.000000000000000000e+02 -9.931782935470652092e+02 -9.991760078337565574e+02 1.100000000000000089e+00
-9.991760078335092885e+02 nan -7.499999999999999722e-03 4.000000000000000000e+02 -9.265155434221824180e+02 -9.325157577088737071e+02 1.800000000000000044e+00
-9.325157577088737071e+02 3.829132969617306514e+01 -1.000000000000000021e-02 4.000000000000000000e+02 -9.043674583989110261e+02 -9.103701726856023697e+02 1.580000000000000071e+00
-9.103701726853612399e+02 3.042179474232513314e+01 -1.250000000000000069e-02 4.000000000000000000e+02 -8.524817421011858869e+02 -8.584869563878771714e+02 1.774999999999999911e+00
-8.584869563878771714e+02 2.255038724723950239e+01 -1.500000000000000118e-02 4.000000000000000000e+02 -8.464038150509023808e+02 -8.524115293375937199e+02 1.274999999999999911e+00
-8.524092333111497055e+02 2.995787299752204813e+00 -1.750000000000000167e-02 4.000000000000000000e+02 -8.453827382312185819e+02 -8.513929525179098619e+02 1.379999999999999893e+00
-8.510840434181224055e+02 2.699289626926015373e+00 -2.000000000000000042e-02 4.000000000000000000e+02 -8.097491613719148518e+02 -8.157618756586061863e+02 1.004999999999999893e+00
-8.157618756586061863e+02 1.729238684608707644e+01 -2.249999999999999917e-02 4.000000000000000000e+02 -7.529798057978628094e+02 -7.589950200845540849e+02 8.950000000000000178e-01
-7.589950200845540849e+02 2.116977699919809908e+01 -2.499999999999999792e-02 4.000000000000000000e+02 -7.237524800679477721e+02 -7.297701943546391021e+02 6.800000000000000488e-01
-7.297701943546388748e+02 1.381374506754866971e+01 -2.749999999999999667e-02 4.000000000000000000e+02 -7.176995553836248973e+02 -7.237197696703161682e+02 7.950000000000000400e-01
-7.237174155824844775e+02 9.571528561611444275e+00 -2.999999999999999542e-02 4.000000000000000000e+02 -7.030835023911631652e+02 -7.091062166778544906e+02 1.300000000000000044e+00
-7.091062162265841380e+02 1.441562742591264978e+01 -3.249999999999999417e-02 4.000000000000000000e+02 -6.924617970133347171e+02 -6.984870113000259835e+02 2.149999999999999967e-01
-6.984869868582594563e+02 1.673258452054026080e+01 -3.499999999999999639e-02 4.000000000000000000e+02 -6.906337600514752921e+02 -6.966614743381666131e+02 7.850000000000000311e-01
-6.965120763303985996e+02 9.560842830283190485e-01 -3.749999999999999861e-02 4.000000000000000000e+02 -6.676605485422113588e+02 -6.736907628289026206e+02 1.300000000000000044e+00
-6.736907628287799525e+02 1.010041383375175528e+01 -4.000000000000000083e-02 4.000000000000000000e+02 -6.479546189363882149e+02 -6.539873332230795313e+02 1.030000000000000027e+00
-6.539873332203068230e+02 9.531060864377955966e+00 -4.250000000000000305e-02 4.000000000000000000e+02 -6.191633096598843622e+02 -6.251985239465756194e+02 1.274999999999999911e+00
-6.251985239465752784e+02 7.466720255498148440e+00 -4.500000000000000527e-02 4.000000000000000000e+02 -6.168665187681319821e+02 -6.229042330548232940e+02 1.074999999999999956e+00
-6.228081660075677064e+02 1.716606912328516810e+00 -4.750000000000000749e-02 4.000000000000000000e+02 -6.150322937721149401e+02 -6.210725080588063065e+02 1.120000000000000107e+00
-6.209101475921218025e+02 1.898608216641897162e+00 -5.000000000000000971e-02 4.000000000000000000e+02 -6.102687167620003947e+02 -6.163114310486917020e+02 5.100000000000000089e-01
-6.163014166158121725e+02 3.713105236898128769e+00 -5.250000000000001193e-02 4.000000000000000000e+02 -6.022982131375322297e+02 -6.083434274242235915e+02 1.254999999999999893e+00
-6.083430776295050464e+02 4.139609265708629415e+00 -5.500000000000001416e-02 4.000000000000000000e+02 -5.926257368051104777e+02 -5.986734510918017804e+02 1.300000000000000044e-01
-5.986733879203533206e+02 7.958827072302423922e+00 -5.750000000000001638e-02 4.000000000000000000e+02 -5.888439410209226708e+02 -5.948941553076140281e+02 1.260000000000000009e+00
-5.948715720283580595e+02 6.762424154659526288e+00 -6.000000000000001860e-02 4.000000000000000000e+02 -5.711375299116692759e+02 -5.771902441983605740e+02 5.500000000000000028e-02
-5.771902441774147974e+02 1.311069232674570273e+01 -6.250000000000001388e-02 4.000000000000000000e+02 -5.700926131848464138e+02 -5.761478274715377665e+02 8.800000000000000044e-01
-5.758457976836209582e+02 1.340084823568233929e+01 -6.500000000000001610e-02 4.000000000000000000e+02 -5.625449099360845366e+02 -5.686026242227758303e+02 2.300000000000000100e-01
-5.686019094392869420e+02 8.144479169529461160e+00 -6.750000000000001832e-02 4.000000000000000000e+02 -5.587387901896477160e+02 -5.647990044763390642e+02 1.455000000000000071e+00
-5.647769437339433125e+02 3.287053315716144120e+00 -7.000000000000002054e-02 4.000000000000000000e+02 -5.537089588382783631e+02 -5.597716731249696522e+02 1.304999999999999938e+00
