pFat pLiver pSlow kMet fAbs
4.328796041581890108e+02 1.885595807133974802e+02 1.414692431537172865e+02 3.215257454246196289e+02 7.184226105732115508e-01
4.230545737054188749e+02 1.846801125615611170e+02 2.777670314508214346e+02 3.998271488887979785e+02 7.957494770321960065e-01
6.792640401729597670e+02 3.488424906096885820e+02 6.944383221490024027e+01 3.422966967258548721e+02 6.493865514875208911e-01
3.711977614777917438e+02 2.670565655734909001e+02 6.379452742499181568e+02 4.323427192869678493e+02 7.133287811850554938e-01
7.005557336308559115e+02 1.850725990304556490e+02 5.776400310341905424e+02 5.055273628990564703e+02 9.921636334853033423e-01
2.125003566063971618e+02 1.907961230053447821e+02 5.124265714493773061e+01 1.803489496671172390e+02 7.225019822206045772e-01
3.081445491952185876e+02 1.789789427365638801e+02 1.007732086815071142e+02 1.415472385876160786e+02 3.280334533706168454e-01
3.299505553090334615e+02 1.851841422919075342e+02 7.420563574263134115e+02 4.467464206114595981e+02 8.287317599740423590e-01
2.970719232701039800e+02 2.841377014852283196e+02 3.278338295629228014e+02 3.749095198761362440e+02 8.658237984413673649e-01
5.787861627381118979e+02 2.634484241249916749e+02 4.050634773217648217e+02 4.705473688208793419e+02 7.329250815556642706e-01
2.260972577680697952e+02 2.288885396641031207e+02 3.136116070939894485e+02 4.132265163215656685e+02 8.448202038139281944e-01
3.477260865857645058e+02 2.837196263682594122e+02 4.322560324865146981e+02 4.375118561472969532e+02 7.203918359076414424e-01
5.413680078710309544e+02 3.425047310772787910e+02 2.022241984116003835e+02 2.283034604551691302e+02 3.909486094682995683e-01
4.097107144482716876e+02 1.936390686012371987e+02 4.843078839679682801e+02 2.935710368879201155e+02 5.918516453797878496e-01
2.663940009285211090e+02 2.619403666972942233e+02 3.228174310612192244e+02 3.849835431081550041e+02 8.356875765381647225e-01
4.128869287733095916e+02 3.029856809106630635e+02 4.061322673515236374e+02 4.133354809399015153e+02 8.345324131644327181e-01
