"pFat_mean","pFat_stdev","pFat_median","pFat_errlo","pFat_errup","pLiver_mean","pLiver_stdev","pLiver_median","pLiver_errlo","pLiver_errup","pSlow_mean","pSlow_stdev","pSlow_median","pSlow_errlo","pSlow_errup","kMet_mean","kMet_stdev","kMet_median","kMet_errlo","kMet_errup","fAbs_mean","fAbs_stdev","fAbs_median","fAbs_errlo","fAbs_errup"
1.109842120296158896e+02,4.853101337767242995e+01,1.009775000695221649e+02,6.689927159764270925e+01,1.520568911404455434e+02,2.022111417486223104e+02,8.877380646089800109e+01,1.837980460240471530e+02,1.229011632776065994e+02,2.822706055645031711e+02,6.299047422448810494e+02,1.680787237227890216e+02,6.472847867780718616e+02,4.554446141192810842e+02,7.962184482063629503e+02,6.847830646904237710e+02,2.054114737941565920e+02,7.127950523047192064e+02,4.550884283390696510e+02,9.057335380047237550e+02,5.736155001001904674e-01,2.151953633108305841e-01,5.757772187987160173e-01,3.358769260805395396e-01,8.123590592448522996e-01
