logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -7.663221129335009891e+02 -7.723148272201923419e+02 2.550000000000000044e-01
-7.723148272201923419e+02 nan -2.500000000000000052e-03 4.000000000000000000e+02 -7.119577085336092068e+02 -7.179529228203005005e+02 1.189999999999999947e+00
-7.179529228203005005e+02 nan -5.000000000000000104e-03 4.000000000000000000e+02 -5.554292776183343676e+02 -5.614269919050257158e+02 1.064999999999999947e+00
-5.614269919050257158e+02 nan -7.499999999999999722e-03 4.000000000000000000e+02 -5.499452637831452648e+02 -5.559454780698365539e+02 8.349999999999999645e-01
-5.559413236884464595e+02 nan -1.000000000000000021e-02 4.000000000000000000e+02 -5.377432642534182605e+02 -5.437459785401096042e+02 1.699999999999999956e+00
-5.437459734861961351e+02 nan -1.250000000000000069e-02 4.000000000000000000e+02 -5.239006066350966648e+02 -5.299058209217879494e+02 5.250000000000000222e-01
-5.299058199461293270e+02 8.252505474069449676e+00 -1.500000000000000118e-02 4.000000000000000000e+02 -4.922751050730221891e+02 -4.982828193597135282e+02 2.099999999999999922e-01
-4.982828193597135282e+02 1.576985593518203466e+01 -1.750000000000000167e-02 4.000000000000000000e+02 -4.369742661568375865e+02 -4.429844804435289234e+02 4.699999999999999734e-01
-4.429844804435289234e+02 2.730179274442395609e+01 -2.000000000000000042e-02 4.000000000000000000e+02 -4.188525566826756403e+02 -4.248652709693669749e+02 1.784999999999999920e+00
-4.248652709558485299e+02 3.268272047872284958e+01 -2.249999999999999917e-02 4.000000000000000000e+02 -4.081120980646680891e+02 -4.141273123513594214e+02 2.750000000000000222e-01
-4.141272906463930212e+02 3.106694137498678998e+01 -2.499999999999999792e-02 4.000000000000000000e+02 -3.772042766799276023e+02 -3.832219909666189324e+02 4.249999999999999889e-01
-3.832219909666188755e+02 4.033966889832881719e+01 -2.749999999999999667e-02 4.000000000000000000e+02 -3.603979534130622255e+02 -3.664181676997535533e+02 1.655000000000000027e+00
-3.664181676493811892e+02 4.467656123453460992e+01 -2.999999999999999542e-02 4.000000000000000000e+02 -3.574856514797761520e+02 -3.635083657664674774e+02 3.900000000000000133e-01
-3.634553118255923323e+02 7.429105197712343234e+00 -3.249999999999999417e-02 4.000000000000000000e+02 -3.421523987180796098e+02 -3.481776130047709330e+02 1.645000000000000018e+00
-3.481776127730423127e+02 1.112910081233775728e+01 -3.499999999999999639e-02 4.000000000000000000e+02 -3.385426601810769398e+02 -3.445703744677682607e+02 9.050000000000000266e-01
-3.445436092152482388e+02 5.429765117893617266e+00 -3.749999999999999861e-02 4.000000000000000000e+02 -3.275758013696416810e+02 -3.336060156563329997e+02 3.850000000000000089e-01
-3.336059978792863490e+02 6.004507503509422861e+00 -4.000000000000000083e-02 4.000000000000000000e+02 -3.260483093991458645e+02 -3.320810236858371809e+02 4.699999999999999734e-01
-3.318841200717539550e+02 3.430715933179559141e+00 -4.250000000000000305e-02 4.000000000000000000e+02 -3.249318846769280071e+02 -3.309670989636193212e+02 1.925000000000000044e+00
-3.306308353515017302e+02 1.413283373920838804e+00 -4.500000000000000527e-02 4.000000000000000000e+02 -3.206200607841190049e+02 -3.266577750708103167e+02 4.799999999999999822e-01
-3.266391341342705914e+02 2.528678805545010899e+00 -4.750000000000000749e-02 4.000000000000000000e+02 -3.201642548728170254e+02 -3.262044691595083350e+02 1.614999999999999991e+00
-3.257052213688950246e+02 2.714954322755812832e+00 -5.000000000000000971e-02 4.000000000000000000e+02 -3.201096056569615484e+02 -3.261523199436528557e+02 6.500000000000000222e-01
-3.252108417207693947e+02 8.822874340185307140e-01 -5.250000000000001193e-02 4.000000000000000000e+02 -3.118596012488118276e+02 -3.179048155355031327e+02 1.139999999999999902e+00
-3.179041442807501880e+02 3.764083275513966598e+00 -5.500000000000001416e-02 4.000000000000000000e+02 -3.103969705398963583e+02 -3.164446848265876611e+02 3.250000000000000111e-01
-3.162357523008520843e+02 3.238793023531476134e+00 -5.750000000000001638e-02 4.000000000000000000e+02 -3.049598405572193087e+02 -3.110100548439106092e+02 1.205000000000000071e+00
-3.110046926375715088e+02 3.253482713064996368e+00 -6.000000000000001860e-02 4.000000000000000000e+02 -3.025576209276345026e+02 -3.086103352143258007e+02 1.389999999999999902e+00
-3.085230285380138753e+02 3.303373190749760546e+00 -6.250000000000001388e-02 4.000000000000000000e+02 -2.832185565752238290e+02 -2.892737708619151249e+02 1.725000000000000089e+00
-2.892737708575484135e+02 8.949555332694547616e+00 -6.500000000000001610e-02 4.000000000000000000e+02 -2.820072980765490911e+02 -2.880650123632403847e+02 1.199999999999999956e+00
-2.878037504577196728e+02 1.331379863642609296e+00 -6.750000000000001832e-02 4.000000000000000000e+02 -2.790722512745921904e+02 -2.851324655612834817e+02 2.049999999999999878e-01
-2.850655891808382876e+02 1.879504807864352367e+00 -7.000000000000002054e-02 4.000000000000000000e+02 -2.732750583096631658e+02 -2.793377725963544549e+02 1.254999999999999893e+00
-2.793345237050240826e+02 2.328813193473446397e+00 -7.250000000000002276e-02 4.000000000000000000e+02 -2.709087958678247219e+02 -2.769740101545160087e+02 1.834999999999999964e+00
-2.768838297037654570e+02 2.966222007997682653e+00 -7.500000000000002498e-02 4.000000000000000000e+02 -2.665302181019106911e+02 -2.725979323886019756e+02 1.225000000000000089e+00
-2.725842649472616017e+02 1.975268273424056531e+00 -7.750000000000002720e-02 4.000000000000000000e+02 -2.412355371064310532e+02 -2.473057513931223639e+02 1.395000000000000018e+00
-2.473057513931118478e+02 1.403083818401916005e+01 -8.000000000000002942e-02 4.000000000000000000e+02 -2.397832460168225452e+02 -2.458559603035138537e+02 9.899999999999999911e-01
-2.456451976421820120e+02 7.009199769640435562e+00 -8.250000000000003164e-02 4.000000000000000000e+02 -2.373176628481565729e+02 -2.433928771348478790e+02 1.179999999999999938e+00
-2.432928916029701440e+02 1.670333875494992570e+00 -8.500000000000003386e-02 4.000000000000000000e+02 -2.367771142547123304e+02 -2.428548285414036343e+02 5.849999999999999645e-01
-2.423569148658886547e+02 1.793320858773496562e+00 -8.750000000000003608e-02 4.000000000000000000e+02 -2.358863005943062774e+02 -2.419665148809975790e+02 7.950000000000000400e-01
-2.414496359458662766e+02 1.933618439700566238e+00 -9.000000000000003830e-02 4.000000000000000000e+02 -2.320133283036115586e+02 -2.380960425903028579e+02 3.900000000000000133e-01
-2.380616812515591221e+02 2.513766518257348537e+00 -9.250000000000004052e-02 4.000000000000000000e+02 -2.314952259667009571e+02 -2.375804402533922826e+02 1.729999999999999982e+00
-2.370992395713676331e+02 1.162495965294479294e+00 -9.500000000000004274e-02 4.000000000000000000e+02 -2.297284254711439075e+02 -2.358161397578352307e+02 1.860000000000000098e+00
-2.355714877635082019e+02 1.663338171293657464e+00 -9.750000000000004496e-02 4.000000000000000000e+02 -2.286772293505252946e+02 -2.347674436372166156e+02 1.389999999999999902e+00
-2.343975950052754058e+02 1.032719349514293228e+00 -1.000000000000000472e-01 4.000000000000000000e+02 -2.279071884343435386e+02 -2.339999027210348572e+02 1.304999999999999938e+00
-2.334859607139661364e+02 1.185784839031659210e+00 -1.025000000000000494e-01 4.000000000000000000e+02 -2.261083925354245423e+02 -2.322036068221158587e+02 7.750000000000000222e-01
-2.319587928983267204e+02 1.034808483419070502e+00 -1.050000000000000516e-01 4.000000000000000000e+02 -2.250269351882666342e+02 -2.311246494749579483e+02 1.739999999999999991e+00
-2.307640099989975511e+02 8.292535333607238268e-01 -1.075000000000000538e-01 4.000000000000000000e+02 -2.250245973958594163e+02 -2.311248116825507282e+02 1.965000000000000080e+00
-2.302350789317066528e+02 1.070482601999213967e+00 -1.100000000000000561e-01 4.000000000000000000e+02 -2.230947270216558422e+02 -2.291974413083471518e+02 1.854999999999999982e+00
-2.288941634876898092e+02 8.185911835839138062e-01 -1.125000000000000583e-01 4.000000000000000000e+02 -2.216146088687927715e+02 -2.277198231554840788e+02 1.669999999999999929e+00
-2.274505422776983323e+02 1.244411377104643446e+00 -1.150000000000000605e-01 4.000000000000000000e+02 -2.215516720488074895e+02 -2.276593863354987946e+02 1.594999999999999973e+00
-2.268563750252928912e+02 6.644770260264263317e-01 -1.175000000000000627e-01 4.000000000000000000e+02 -2.160780566053523160e+02 -2.221882708920436187e+02 1.004999999999999893e+00
-2.221789246496000203e+02 2.713330116460586527e+00 -1.200000000000000649e-01 4.000000000000000000e+02 -2.158173977204190521e+02 -2.219301120071103526e+02 1.774999999999999911e+00
-2.213536525607009935e+02 1.899409401230940153e+00 -1.225000000000000672e-01 4.000000000000000000e+02 -2.150669994104445948e+02 -2.211822136971359214e+02 6.049999999999999822e-01
-2.205711165282758373e+02 1.867316621216265515e+00 -1.250000000000000555e-01 4.000000000000000000e+02 -2.141560851646530637e+02 -2.202737994513443880e+02 1.110000000000000098e+00
-2.197183015889555406e+02 2.025069238878769884e+00 -1.275000000000000577e-01 4.000000000000000000e+02 -2.103914502334738188e+02 -2.165116645201651409e+02 1.049999999999999961e-01
-2.164719703054343256e+02 1.788039201598643491e+00 -1.300000000000000600e-01 4.000000000000000000e+02 -2.089255528154195076e+02 -2.150482671021108274e+02 6.899999999999999467e-01
-2.148324942025554094e+02 1.221945872069758687e+00 -1.325000000000000622e-01 4.000000000000000000e+02 -2.078059735011760836e+02 -2.139311877878674011e+02 1.830000000000000071e+00
-2.135904113576171994e+02 1.650439503994099999e+00 -1.350000000000000644e-01 4.000000000000000000e+02 -2.047259106257269252e+02 -2.108536249124182405e+02 1.900000000000000022e-01
-2.107908584156960785e+02 1.877512172628532872e+00 -1.375000000000000666e-01 4.000000000000000000e+02 -2.045746246455623236e+02 -2.107048389322536366e+02 8.800000000000000044e-01
-2.100537768594912222e+02 2.141670356323826407e+00 -1.400000000000000688e-01 4.000000000000000000e+02 -2.030255024430084063e+02 -2.091582167296997170e+02 2.099999999999999922e-01
