pFat pLiver pSlow kMet fAbs
7.378936249649203205e+01 5.925982050991848382e+01 4.208296366092068297e+02 8.799313479855317865e+00 6.993382621360164642e-01
1.373190003624434894e+02 3.792585445293185842e+01 2.426404408253767713e+02 1.323814594983695914e+00 4.275217568595444106e-01
6.151391392111398204e+01 5.873462634955085093e+01 4.688484619380195113e+02 1.058967008633355578e+00 8.593828735753533676e-01
5.321267132980025139e+01 5.699229932197422244e+01 4.789132355705534678e+02 2.115066422133895507e+00 7.216752603508300723e-01
8.378455476816500891e+01 5.773910226881380225e+01 4.198559999068772868e+02 4.029504660652097670e+00 5.800801862758216965e-01
5.842394233412833415e+01 2.684884866125166170e+01 3.356748173228971268e+02 5.521264178569272651e+00 6.936818760665357519e-01
3.586575054712444910e+01 1.445270520843021700e+01 1.520704283853788752e+02 1.251209062292981233e+00 5.432095498190956384e-01
1.571048863146399981e+02 6.410841203772204722e+01 3.686070952701212491e+02 3.063116094500862641e+00 4.718388291532459311e-01
9.376272318584609877e+01 4.155789325365609699e+01 3.513984733271214509e+02 1.055810636262090929e+00 6.847301437026690474e-01
9.181454998275678747e+01 3.749559744014034379e+01 4.367908363210331686e+02 5.472482724528260789e+00 9.742445688348254640e-01
6.232238070642530658e+01 8.173757771030290087e+01 4.255263525874678407e+02 1.278774819996061352e+00 7.140461729178682049e-01
1.076485607791617980e+02 1.331743812679172834e+02 3.889209896955353543e+02 2.226813604031209870e+00 5.624958245114145550e-01
6.718622905334343898e+01 3.990675260277323133e+01 2.343850910979575985e+02 3.580506293305093735e+00 3.815214191462023008e-01
5.793486174695672730e+01 3.621860640596548819e+01 3.167511095847688125e+02 4.649460504751001366e+00 6.223044040241442199e-01
7.093007538018999014e+01 5.162006539119308002e+01 4.968474758950833348e+02 4.623815586221097895e+00 7.279068192466001674e-01
1.751828935606032758e+02 1.132164754448594550e+02 4.398919652626989318e+02 5.768938708824346229e+00 3.849067353453067830e-01
1.489205058713828578e+02 8.021228308895204862e+01 4.626827944273011894e+02 1.676961586302048168e+00 4.952090326608115101e-01
6.985040211790276032e+01 2.965981045568874563e+01 3.313716841799316626e+02 1.973755562263385777e+00 9.598355427723856970e-01
6.924477658713141182e+01 6.755842332296111863e+01 4.797087387570708188e+02 5.363000270141623282e+00 9.062843212807040194e-01
8.580979788294763466e+01 9.902480550154210448e+01 4.581381630588477947e+02 3.913129544727016906e+00 7.422069043756707174e-01
7.136269846508251646e+01 4.946483707662468987e+01 4.581891722238363513e+02 1.448662367971093268e+01 7.436666848723633150e-01
7.190722129407406271e+01 1.040346308096346490e+02 4.054448587097235759e+02 3.407745423367954718e+00 4.751525865992807240e-01
3.429579360218067308e+01 1.967527316161008244e+01 2.888480365685884976e+02 2.819992195922038203e+00 9.858096959877482579e-01
3.862209422111700974e+01 3.203119108863654674e+01 2.502498110540180676e+02 5.313774185363352665e+00 7.289563744277972601e-01
5.609620474889206321e+01 2.985963581451841620e+01 4.588559741866121726e+02 3.070200653656380396e+00 9.647435189072526285e-01
1.501485614609574384e+02 3.678387745541123621e+01 4.612786655977499208e+02 2.986003796621264250e+00 7.727551200770980122e-01
7.482702937965774481e+01 3.936687806164871262e+01 3.162175658726739016e+02 3.786335211605428519e+00 8.912663516741072822e-01
3.769733262119606820e+01 3.213053543050624228e+01 2.476261011952966271e+02 6.743039331037227413e+00 7.179692043790475431e-01
6.491121086488423941e+01 2.713923001425121129e+01 2.319334674628024970e+02 1.155832125102704167e+00 5.677050582151659253e-01
5.205405834800927778e+01 7.603427734696667528e+01 2.752257585106817714e+02 1.895256186055257475e+00 5.118726194840992338e-01
1.036272853659278042e+02 4.490002272160191410e+01 2.129896195040925875e+02 3.443967656543971856e+00 3.911452830816140036e-01
6.979261334987818088e+01 6.573151421853913234e+01 3.849844967675201701e+02 6.465180336409874329e+00 7.519393462713025444e-01
1.071445839119905798e+02 5.632329335896108091e+01 3.416765413529417401e+02 3.546071983877952860e+00 5.248965460218776302e-01
7.842096684866469047e+01 8.100882131492845417e+01 4.926294847540970068e+02 6.218308617869078070e+00 8.236218193832401946e-01
1.262314228715766262e+02 1.363060379471729391e+02 4.786472430015265331e+02 4.207028596590374647e+00 4.452186484226255403e-01
7.338863356787146586e+01 5.376109213107383056e+01 1.424216106188536344e+02 1.710385125113150107e+00 2.869451643257242002e-01
5.335778509976081097e+01 4.221615512980287832e+01 3.919697998665752721e+02 5.279915140963233000e+00 8.012550042322023058e-01
6.112629649779361785e+01 5.392666434040910417e+01 3.981993592950028074e+02 3.692047330398084526e+00 8.880784663397008893e-01
1.194398751914868058e+02 5.180323170207114458e+01 4.388118157929264385e+02 5.464971466975475423e+00 6.428363655686361033e-01
1.109358979076606460e+02 5.071819926007836443e+01 3.478372383504109848e+02 1.082993253441361325e+00 8.725235475199482060e-01
7.921700075697545174e+01 5.384247109057027814e+01 3.629826757082996664e+02 6.153024038002119944e+00 8.702007064030536920e-01
7.521391412697987278e+01 5.611033786108759358e+01 5.122667429618279300e+01 1.423266684583383901e+00 1.187534924968699501e-01
8.638239334218611987e+01 6.991537035685455237e+01 2.326818569113864612e+02 7.052761520407867302e+00 4.206251485860845740e-01
1.738848314156327035e+02 5.540732345576788020e+01 4.877203601700110767e+02 2.211187950973900751e+00 6.336752347194549717e-01
1.243361435952572975e+02 8.804664515947966663e+01 3.927265931919121726e+02 5.960266610940107235e+00 5.231803124952617567e-01
6.443802603490740921e+01 4.964873488415329206e+01 3.378851826088286430e+02 3.214164974016765264e+00 6.449300823713803865e-01
3.317296627733987435e+01 2.627761619634664925e+01 1.867910543384500954e+02 1.286028347097473823e+00 6.964930253198730048e-01
3.437376160270126491e+01 2.438486768491756607e+01 1.481474727930501274e+02 1.781174317399588869e+00 5.890818687016817767e-01
3.797854543714311149e+01 2.499161370901132528e+01 2.725632532450367194e+02 2.631304727561015078e+00 7.242167390655623871e-01
7.076523170557712206e+01 7.973554663346428129e+01 3.843592554681645197e+02 3.400617861242751783e+00 7.535539350045765694e-01
5.211412163428794031e+01 5.524686699571891069e+01 2.381613185342722545e+02 5.263452450157051210e+00 7.074342211860682461e-01
3.025251733865079586e+02 5.540782025699380853e+01 4.954053697438138784e+02 4.987809074190266756e+00 6.546044164343446381e-01
9.225947963172083632e+01 5.534464714111263817e+01 4.938767042418893993e+02 7.050087547099183283e+00 9.726453402878250110e-01
4.869762771515330257e+01 5.263098132927539297e+01 4.045777735297376125e+02 1.354701352513710333e+01 8.978291897570891411e-01
3.715807155058969613e+01 3.155732751664049829e+01 3.936877331766896759e+02 4.195411930536501188e+00 9.148531274293502102e-01
4.333789222377090766e+01 2.931029997990508562e+01 2.179630929741446437e+02 3.710190317126297099e+00 7.532139352893142403e-01
9.242644845873267911e+01 8.952799647245710446e+01 3.457109762403940749e+02 6.219112884681275766e+00 5.664290430567024970e-01
5.792026128713025201e+01 3.366668086738931720e+01 3.638384898093553375e+02 3.759398077803166149e+00 8.377554315796178486e-01
7.149031794595401834e+01 5.962490744591735137e+01 4.770660411672151895e+02 3.142127409674989824e+00 8.109442406194139474e-01
7.431687315896513724e+01 5.534182187063563418e+01 4.881715960616654115e+02 2.868050739291856388e+00 5.819326203038674983e-01
1.058868465418896108e+02 7.510276025134966460e+01 4.219565459829766496e+02 1.050042343642092568e+01 7.268337382454134188e-01
4.054180175622944660e+01 4.375547807318948657e+01 1.786456226709948680e+02 3.352302270712499421e+00 3.544477943032013356e-01
1.195188030429312533e+02 8.358134676556504417e+01 4.349030879204976827e+02 6.238805227161146050e+00 5.674221946145923123e-01
1.275218876597342046e+02 7.746532276205910250e+01 2.829097616883299793e+02 2.144191354495797341e+00 2.927232520466249710e-01
5.279537195321293552e+01 3.788102524125574178e+01 3.066939995933633440e+02 2.886531824574209981e+00 7.545561238329835385e-01
5.971369937995491739e+01 4.837007227994507730e+01 3.219390886905785010e+02 2.592361653409036570e+00 8.484207062357980167e-01
9.518432866578490348e+01 6.228361952989146744e+01 4.232191147914429621e+02 5.558402873010649614e+00 9.610676751623810077e-01
3.633482079331852788e+01 8.006658572719872780e+01 4.222481378071069571e+02 1.852290311761949138e+00 7.247209766915366780e-01
5.240462813047938795e+01 3.655245551677084137e+01 1.327051453454679688e+02 1.922778855285965927e+00 3.453597229678019853e-01
1.163717253005713275e+02 5.100435285000948227e+01 4.289594916520751440e+02 1.272391939027661012e+00 6.808276173660394726e-01
5.204636186266805709e+01 2.801080273204213000e+01 2.846279838573728966e+02 9.731981634806219361e+00 7.051304696453163379e-01
5.691486829763049116e+01 6.250486660495855062e+01 1.962939882724387815e+02 5.784755775733188443e+00 7.235968614417392919e-01
9.161099105448069224e+01 4.783934660310681153e+01 3.103439523746305895e+02 1.546189481349609096e+00 5.295988507826399072e-01
1.017134645188195776e+02 7.354490626563158173e+01 2.758412010544263353e+02 2.317967681310785899e+00 4.196638922856646414e-01
7.995439133779669305e+01 6.941130628998398322e+01 4.135814335383350340e+02 1.208319760478894445e+00 5.808629088149038777e-01
5.114458414277650178e+01 3.677348613286025625e+01 1.272138967165672767e+02 1.441552801325327815e+00 3.921408655724802350e-01
