pFat pLiver pSlow kMet fAbs
9.553268749501445711e+01 2.738404257540017639e+01 1.587335157395993512e+00 1.789104110650959711e+01 3.252270677064288407e-01
1.016719904610000214e+02 3.563180558088074434e+01 2.241705573477642943e+01 3.232636836102162192e+01 7.149612793930711918e-01
1.317702656067251326e+02 2.862495055060955451e+01 2.353863507510881803e+01 3.737768019163222277e+01 7.001705255139407669e-01
8.132569025984948041e+01 3.428305592334026386e+01 7.560625241145029918e+01 5.078843854014799319e+01 9.203333378658543618e-01
2.408384407182047937e+02 9.122397311366381700e+01 5.381236539445927747e+01 9.394298309977355643e+01 9.818760959528630705e-01
2.189831713247373841e+02 4.222256559660113595e+01 3.565487649428740013e+01 5.632397398661140642e+01 7.911711847307393297e-01
9.346576991955815572e+01 5.038076398890976293e+01 2.451754046076024451e+01 3.495523255014225583e+01 7.001086374035225823e-01
1.563746012399910796e+02 4.469207325074526693e+01 4.501069145837009700e+01 6.680657726368339411e+01 8.123647436394063615e-01
3.272606672810417763e+02 4.731686277640775273e+01 4.840025900945370552e+01 5.241045765237901577e+01 6.258626710718168118e-01
1.884822772932215571e+02 5.854146939788872572e+01 1.900171166803102096e+01 2.847245868573485339e+01 5.069200711989082508e-01
1.232416513162464184e+02 4.724773806339585747e+01 1.770157371689127501e+01 4.032728496387846917e+01 6.519743813338302330e-01
1.391076355555408668e+02 2.534892134559152765e+01 1.105348311239469083e+01 4.432339191260195577e+01 9.169934299391568899e-01
8.227932871125179304e+01 1.846285883345388257e+01 3.878277255868083984e+01 3.639829722797867362e+01 7.588669392882542164e-01
1.142669947728134332e+02 4.270468252476965176e+01 5.398219864647864519e+00 1.990987025557164003e+01 3.971393505012559833e-01
1.287237876043259348e+02 3.022320303480132964e+01 9.973026327616693720e+01 5.377453010770504704e+01 7.706488921881309295e-01
6.168305252531094141e+01 2.336680588335233111e+01 6.741565970171246036e+00 2.259735877726776820e+01 7.252393903323902657e-01
8.275759076253721958e+01 2.713920543355171233e+01 1.518667538361001412e+01 1.862548178728228621e+01 4.076147003747521147e-01
2.465859149000928880e+02 5.107258674890567818e+01 3.317245847057047570e+01 7.335618133665501261e+01 9.977175549396719578e-01
2.612455155855579960e+02 3.733274884633834034e+01 3.399280041569593624e+00 3.100958863585440639e+01 4.085238053789209678e-01
9.576343167507236842e+01 4.286122070880075086e+01 5.542608989233713146e+01 5.972707355295149512e+01 9.802289780016997245e-01
1.471363819543441309e+02 5.303494583219929126e+01 4.501853330398846254e+01 4.825945278953118134e+01 8.824770499682024205e-01
2.253247229307983162e+02 1.073381472526522344e+02 6.166447163531512388e+01 7.049730431020395827e+01 6.904096142047070339e-01
1.172424363424871103e+02 5.782444832112967958e+01 3.204968966589551371e+01 4.791490434503678841e+01 9.075472711739964726e-01
1.704531191905493586e+02 4.777272996677689321e+01 1.285578720229941929e+01 5.079652164433067441e+01 6.906125042556947591e-01
2.721780340922242658e+02 6.502760043804163104e+01 1.861793092761319457e+01 6.746684786444359361e+01 9.342866226336173918e-01
1.554253217161372902e+02 3.953790138802575882e+01 1.006260116242337688e+02 7.389739082208285481e+01 8.651023763309165782e-01
9.885723163251375922e+01 3.253825519719560333e+01 3.282707783102479482e+01 4.837735594365112490e+01 9.740590567789657594e-01
1.227076586635138966e+02 3.091775949187903905e+01 5.270248828637028282e+01 6.012198864360779993e+01 9.412466186524620637e-01
1.710507750503502393e+02 5.011715051469296611e+01 4.801682698360963997e+01 5.485250348017285660e+01 6.021516750255011541e-01
6.908734775417930507e+01 1.234126118691234986e+01 5.865567155531901555e+00 1.686313169617828933e+01 6.357627200217559338e-01
1.287523043216188512e+02 4.980955042594626292e+01 3.528199237091585161e+01 4.469477515506883236e+01 8.253326392682980295e-01
1.594637659238265712e+02 5.346555287794092237e+01 6.836495268377473167e+01 6.497999723467771105e+01 8.761405693241572923e-01
8.639888680401848831e+01 9.045556194841871900e+01 3.989954331786233865e+01 3.849441952555061874e+01 6.301537755990630485e-01
9.829890019416123437e+01 4.399398292608742622e+01 2.304722083512044861e+01 5.455117051155612273e+01 9.776129561737192386e-01
1.231165600095576735e+02 2.842303318125140876e+01 9.913304163049618367e+00 2.424409936158560086e+01 5.120786949944655664e-01
2.124771603578294332e+02 3.474909131457751954e+01 2.837170020684823868e+01 4.785980689383820419e+01 7.719619511747312091e-01
1.139573794064154697e+02 2.991660449311208581e+01 2.596206606509198167e+01 3.057973126345382298e+01 7.051730942037026661e-01
1.461538687594276666e+02 2.072643598350702021e+01 1.088035073406773812e+01 2.311842527977188766e+01 4.113458425914747196e-01
8.504308108489686902e+01 2.434119759677406591e+01 3.015956869916067262e+01 3.463594545344155762e+01 8.114187513857722411e-01
1.235532757544343383e+02 4.879138108397321361e+01 1.606075114096752543e+01 3.682341815259265871e+01 8.027651223088188015e-01
1.672929356013408437e+02 3.129729177982895294e+01 1.316740330198635789e+01 3.081152395204589567e+01 6.533807879172163213e-01
1.285670736933532226e+02 3.815092724222237308e+01 1.596849333050259645e+01 2.648993567817063166e+01 5.914468840880269251e-01
1.014985327642265105e+02 2.707990575330412852e+01 2.683723595218986091e+01 3.774279010165763282e+01 8.822637621666225005e-01
1.566735259462625152e+02 3.503698002059697814e+01 7.896230392982054980e+01 5.944655951902178970e+01 8.997193431268228903e-01
7.444835950428006299e+01 2.588462920323680549e+01 5.829621518223917498e+00 1.891760270711898428e+01 4.577245331098960812e-01
1.519531988034320307e+02 6.422636353846104385e+01 1.450035283626178284e+01 5.291341674001709094e+01 8.168784387559306914e-01
1.186314696167613931e+02 2.773538644594910352e+01 6.717402593932271770e+01 5.209658992188188620e+01 9.293753477873276658e-01
5.769532799780061083e+01 4.382945983939326595e+01 5.552444417194711690e+01 3.731007874591285400e+01 9.965397428782234446e-01
1.118037479525443416e+02 2.830949994355665567e+01 5.252641666618277583e+01 4.425098929795020553e+01 6.437347323755711059e-01
1.272838542618526105e+02 4.199870817588095662e+01 5.909169278056727137e+01 5.141428959158282908e+01 8.883667804430831483e-01
1.142607184618806713e+02 4.826582922305820489e+01 1.764323367910642659e+01 5.423497078245522118e+01 9.781462365710162921e-01
7.504794933065569751e+01 4.332950382330661654e+01 2.320072005742673582e+01 2.887778522390640035e+01 6.225156242876066504e-01
9.697886546174832745e+01 4.199635079787589120e+01 4.761998599769586349e+01 4.649869515422103206e+01 8.298230920415166079e-01
3.026338220228141154e+02 5.238382262381797716e+01 6.636991405009753464e+01 8.988258592921592083e+01 9.120557230673626004e-01
1.831272629724246315e+02 7.767811578236452874e+01 2.729740510408791820e+01 4.665170774956008160e+01 5.903352636509855422e-01
7.796403375588614892e+01 3.862276865999609754e+01 3.692681970224317212e+01 3.430796632940445789e+01 8.187007994734947225e-01
1.542962733523002612e+02 4.879460937468198267e+01 2.862286578980177865e+01 3.906636434529455215e+01 5.107947817852920291e-01
