pFat pLiver pSlow kMet fAbs
1.585183611147316469e+02 1.445469687833866601e+01 2.979315397896348472e+00 7.959713962658399922e+00 9.365734279107330584e-01
1.316936196559202017e+02 1.688351667802106704e+01 3.426310483755588443e+00 6.881750629181704326e+00 7.928186315314385002e-01
2.169412971755886304e+02 1.854011214222373383e+01 1.283952974314083306e+01 1.067024304033675541e+01 8.775814540158718424e-01
1.762466535497619589e+02 1.451982061464553375e+01 1.276318866092840132e+01 1.125489364936882275e+01 9.388362949083898235e-01
7.560199858734991096e+01 1.287442764507216886e+01 1.020082191367255398e+01 7.283405795770749869e+00 9.600664250282912038e-01
1.178901872510641908e+02 1.717309553672135536e+01 4.257949464359841230e+00 7.872114770834802933e+00 9.022246628785142164e-01
2.417212554341603266e+02 3.581227349737795862e+01 3.737337913062884986e+00 1.086648415557913872e+01 9.645249656129725180e-01
1.162408861500854442e+02 2.554553140008310663e+01 2.522406774549150299e+00 7.148161497040892876e+00 8.123273832311425080e-01
2.304301883054781968e+02 3.105592998271604088e+01 1.175478860297117567e+00 1.021142258590220742e+01 8.835817750784974445e-01
1.049593610940734294e+02 2.910043217046481345e+01 1.267020696161704763e+01 1.019850887274917994e+01 9.063730413118039619e-01
1.351028354762578658e+02 1.715852439706453225e+01 3.358260935292391558e+00 6.530887729569620603e+00 8.121167542580697285e-01
1.155482387238872377e+02 1.697385232319403059e+01 3.090381941830148804e+00 6.487188889742452780e+00 8.109248994248153819e-01
1.781764876673826734e+02 2.833403732496174143e+01 5.399290288432063711e+00 9.139674994331913993e+00 7.030986281399973503e-01
1.958757883099650883e+02 1.331477683015600633e+01 9.750944304204336888e+00 1.135675802941922896e+01 9.260879956906972188e-01
1.644176512348800543e+02 1.703247140592120701e+01 2.277317016748914291e+00 9.081743742472017544e+00 8.053138839552536066e-01
1.781618515329238903e+02 1.990469123775089599e+01 1.745387813182000514e+01 1.191482134174988694e+01 8.206804735807532447e-01
1.518520507234398451e+02 1.911480357825140075e+01 1.836471542532753354e+00 7.407588693543285530e+00 7.593322420370425263e-01
2.730041879907584530e+02 4.330448014763182130e+01 9.574300233934167181e+00 1.369305947119746314e+01 9.211375288204733947e-01
1.219324981232377496e+02 1.343220460928566773e+01 3.458899463079003755e+00 7.072150576496565755e+00 9.633961296457468348e-01
7.075783021816721430e+01 9.410560814531002904e+00 1.077800992565439042e+00 4.486486163037756825e+00 8.048808263687585729e-01
1.050269202688304375e+02 2.469367155500374267e+01 4.016437754610571176e+00 5.872250303312894992e+00 8.174953516347913673e-01
1.608993092682656254e+02 2.056862184304754493e+01 3.493988217933015061e+00 8.005808192366245635e+00 8.374572938727987692e-01
2.820581391669234108e+02 4.155863332605102300e+01 3.189382255118759613e+00 1.526175963311982642e+01 9.193484912784460894e-01
1.904502108771493738e+02 4.243542940255100149e+01 9.650880807595527244e+00 1.087910375128688401e+01 8.582558194900136161e-01
1.633792990560335454e+02 1.733825647655619662e+01 2.380984063104030213e+00 9.773540203408392912e+00 9.189932135080021158e-01
1.827246201690631722e+02 2.058668401695235417e+01 2.783780570087290851e+00 8.217597172219662127e+00 6.734118157975810259e-01
3.176400232481441890e+02 3.505670705368723361e+01 2.968789972752556849e+00 1.008347540182724167e+01 9.233010071597644863e-01
2.246037742222439419e+02 2.427961775401386646e+01 2.117123807334592378e+00 9.863003506549587129e+00 9.659158040632647158e-01
1.768209962297312927e+02 1.922053073383766630e+01 1.050809847614675974e+01 9.693508045309357612e+00 9.004303774218301859e-01
2.162456253895858822e+02 1.576806678799908390e+01 1.064442546431085601e+00 8.896096429837896835e+00 9.889784005348590812e-01
3.248775699554182097e+02 2.921900421826182637e+01 7.734734850229078695e+00 1.671085044083847748e+01 9.283282122461593566e-01
2.876821664583093252e+02 2.634241773555599764e+01 6.038729381164935184e+00 1.582954120042656854e+01 9.404978395534174807e-01
1.884787178252676938e+02 2.571916992197471075e+01 4.454228407077606811e+00 1.186681691330415234e+01 9.247928130150038228e-01
1.974366419267728929e+02 2.724412753567544598e+01 9.024806329766217772e+00 1.168583098030974377e+01 8.103511110338424972e-01
1.296080289254755371e+02 1.857649865763088215e+01 5.843686546078174615e+00 7.344536287395516005e+00 9.337157925049068830e-01
1.747605719749147113e+02 2.521298327724979060e+01 1.105904772281651072e+00 7.763293623330228321e+00 8.441188570059503515e-01
1.151627472864419275e+02 1.392416356012058110e+01 1.071438133513641144e+00 5.376802221935083281e+00 7.808062635191126422e-01
2.768404366397414265e+02 2.726253003810942133e+01 2.527252834910442836e+00 1.387430858846031612e+01 9.228369442520807375e-01
1.614065231651669876e+02 1.815994114621432587e+01 1.030288518777499540e+01 1.097325704756763720e+01 9.740707124391074778e-01
1.887431313936091613e+02 2.547092196088870608e+01 2.384719829673562330e+00 8.593529791642069426e+00 7.569204553692594484e-01
2.373189803189045222e+02 1.625879147001073832e+01 4.066338535599610893e+00 9.954923783758605538e+00 9.456336477871938317e-01
2.282554474508282283e+02 2.822102388297921394e+01 9.741757642827696628e+00 1.218974375283577594e+01 7.908884138031437860e-01
2.054260631482055146e+02 2.372060626684130824e+01 4.912674832952101944e+00 1.050490053868438167e+01 7.846460434876382228e-01
1.657000632787976713e+02 1.820180781726701724e+01 4.934619435419193678e+00 7.799416622932975329e+00 7.697139301356632490e-01
1.575427658447351575e+02 2.173982310488214509e+01 3.555938540364750100e+00 9.100929920285800279e+00 9.686019695274359353e-01
2.261329956926678335e+02 3.956731743219652486e+01 2.997163222497532864e+00 1.135084719119629248e+01 9.421780727576225534e-01
1.288548038085694998e+02 1.241655691870769473e+01 2.756283209560997705e+00 7.381491049674558269e+00 8.688873858625943969e-01
2.046826159429377583e+02 2.326718834537143366e+01 7.784956775662217332e+00 1.136415861159006369e+01 9.720772173528620108e-01
1.612315987142657718e+02 1.591225523008957587e+01 1.400291907338045938e+01 1.054617735035541415e+01 9.710601644190466342e-01
2.000877475941481123e+02 1.318559359627176342e+01 5.468659178748615624e+00 9.363346249893673701e+00 8.787146172511890452e-01
1.301246976320840929e+02 1.007447227129474321e+01 2.017871866749171517e+00 4.711773684194381140e+00 6.177734856462292479e-01
1.573683288732422341e+02 2.395559662029738490e+01 1.166851500195661417e+00 9.173192788358246474e+00 9.795854651241916455e-01
