"pFat_mean","pFat_stdev","pFat_median","pFat_errlo","pFat_errup","pLiver_mean","pLiver_stdev","pLiver_median","pLiver_errlo","pLiver_errup","pSlow_mean","pSlow_stdev","pSlow_median","pSlow_errlo","pSlow_errup","kMet_mean","kMet_stdev","kMet_median","kMet_errlo","kMet_errup","fAbs_mean","fAbs_stdev","fAbs_median","fAbs_errlo","fAbs_errup"
5.353494801554173819e+02,1.826312980298115747e+02,5.182867459149961178e+02,3.480824071097459864e+02,7.357747517096316869e+02,2.134908666001785491e+02,9.073535466658573512e+01,1.967881412627288285e+02,1.299558784254973034e+02,2.930674970147125578e+02,1.285270837245144264e+02,8.493749992023757045e+01,1.150414709158290947e+02,4.786417125277671403e+01,2.065797626343489810e+02,1.686507785811868985e+02,6.242941974353121282e+01,1.626370855215243978e+02,1.058777250485750869e+02,2.269583183353587685e+02,7.839791873005669265e-01,1.633090730284841585e-01,8.168878401057196870e-01,6.101750206230505125e-01,9.516311477388562645e-01
