pFat pLiver pSlow kMet fAbs
5.049534385303005593e+02 3.251198700863495219e+02 4.352955841910098798e+02 3.265896133241420216e+02 5.035714131682832440e-01
1.060557788667496766e+02 1.562562007814807998e+02 1.814538643941596661e+02 1.508045728825254628e+02 8.777348709426837647e-01
3.652114725735720526e+02 2.374021686614933913e+02 2.840329184645646023e+02 2.705342697183564837e+02 8.359287414519182002e-01
7.375974928562025070e+02 4.509465957272960850e+02 5.426416097270131331e+02 4.271567204032579639e+02 7.475136895665023262e-01
4.842827102885624981e+02 3.359407473631203516e+02 4.142362370686090571e+02 3.198880424012485832e+02 6.235144067497109255e-01
2.272006743273455527e+02 2.286861167103357673e+02 1.363996039926163064e+02 1.236763590427054851e+02 5.837030873979982548e-01
7.821813428474621332e+02 5.771745074200836143e+02 1.653766180320842807e+02 2.120620228557451412e+02 3.405481320201643181e-01
4.192866464489942473e+02 3.309886103524004852e+02 1.418482052236192033e+02 1.450281112926403750e+02 4.187868561893203778e-01
4.455910829804272453e+02 4.184913089963549169e+02 3.067825988879197325e+02 3.765393931134551622e+02 9.503984347568145141e-01
5.106516337907524417e+02 6.478369554442911067e+02 2.128332522387170229e+02 2.258540949561757998e+02 3.953534345412806905e-01
3.000982501936675249e+02 1.805507100911629266e+02 2.466702024519193799e+02 1.737397981497971955e+02 4.572565246207042078e-01
4.304638137919861833e+02 3.480038705946730033e+02 2.571038357585797485e+02 2.396205636410310831e+02 7.398379751377391900e-01
3.376956386953318088e+02 2.858831992788381058e+02 2.249379175624633547e+02 1.140395980027240199e+02 3.220022914967325955e-01
3.256084472705760504e+02 4.328806892322843396e+02 2.890851697828251190e+02 3.369187537317277474e+02 9.166300664366708872e-01
2.662384132215246950e+02 1.427711109698185510e+02 2.716600947269075164e+02 2.189696958476573059e+02 8.910336203780502284e-01
7.822817131023072079e+02 2.346946829492387963e+02 3.498385934158483792e+02 2.979221224838935882e+02 7.019858307072063264e-01
7.631198463894837687e+02 2.684281318050693699e+02 3.211275976016941627e+02 2.758648357222397749e+02 5.488630430605113686e-01
8.545291885552023814e+02 4.490879267563551593e+02 7.349893591789256106e+02 6.612911789088871046e+02 9.094403607434556891e-01
4.361073963690608934e+02 4.120481888711413490e+02 5.199457129529814665e+02 3.719543452984300984e+02 8.137101359721925498e-01
5.906857091284607577e+02 2.212389293260797558e+02 1.976970299278038965e+02 1.675266537695767397e+02 3.616993300399534150e-01
2.132754688993738910e+02 4.721302890612792567e+02 3.043354784079769502e+02 2.671061987699524707e+02 7.684837954725182163e-01
3.704715161266553309e+02 2.722766059596809214e+02 1.197386505245733161e+02 1.089194941153394609e+02 3.595323383309367293e-01
2.921388035709272231e+02 2.290539312264008061e+02 2.496736780562874287e+02 1.800110937455663986e+02 3.959387034598779720e-01
5.033432839634003813e+02 4.498695495063427643e+02 4.864004167661458382e+02 4.225256050016811855e+02 8.456743881293291576e-01
5.725680732157131843e+02 4.574949431218478821e+02 3.435112730254531925e+02 3.460386104624973882e+02 5.704192072739907582e-01
2.972528893223505406e+02 2.280487122473494708e+02 2.508867454362417959e+02 2.716844793719112090e+02 9.258763504562299573e-01
3.054905660549367212e+02 2.554804450306370995e+02 1.349794942353659621e+02 1.568363079758803167e+02 6.109873672636109143e-01
3.656453263881766134e+02 1.177653659643787023e+02 2.426079584916095371e+02 2.158190999349542949e+02 6.362367471026489918e-01
4.537635733119233237e+02 2.476275563229163765e+02 2.624081663186772744e+02 2.877085774368716216e+02 7.501411692421605659e-01
3.796365810860280021e+02 2.122780673740790007e+02 7.779321322608377614e+02 5.611799697686129775e+02 9.774353727413679360e-01
3.792850334280567495e+02 2.435875853470274421e+02 2.685844699294317479e+02 2.191457415641318391e+02 7.838108440737547866e-01
2.172106346185246935e+02 3.193179873807938520e+02 2.268494116759293320e+02 1.999234160726278162e+02 6.425599731815159199e-01
