logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -1.747747488426103473e+03 -1.753740202712794826e+03 1.949999999999999956e+00
-1.753740202712794826e+03 nan -2.500000000000000052e-03 4.000000000000000000e+02 -1.575027320222038725e+03 -1.581022534508730132e+03 5.749999999999999556e-01
-1.581022534508730132e+03 nan -5.000000000000000104e-03 4.000000000000000000e+02 -1.302063265933015828e+03 -1.308060980219707062e+03 1.544999999999999929e+00
-1.308060980219707062e+03 nan -7.499999999999999722e-03 4.000000000000000000e+02 -1.185212569950486568e+03 -1.191212784237177857e+03 6.650000000000000355e-01
-1.191212784237177857e+03 5.765467576307546693e+01 -1.000000000000000021e-02 4.000000000000000000e+02 -1.169702751309517225e+03 -1.175705465596208569e+03 2.899999999999999800e-01
-1.175705465412022477e+03 5.561941845268771800e+01 -1.250000000000000069e-02 4.000000000000000000e+02 -1.160902981678237893e+03 -1.166908195964929291e+03 5.000000000000000104e-03
-1.166908044831128336e+03 5.222855410516610419e+01 -1.500000000000000118e-02 4.000000000000000000e+02 -1.094088607570166914e+03 -1.100096321856858140e+03 1.074999999999999956e+00
-1.100096321856858140e+03 2.418768475845507027e+01 -1.750000000000000167e-02 4.000000000000000000e+02 -1.030051819659018065e+03 -1.036062033945709345e+03 1.699999999999999956e+00
-1.036062033945709345e+03 3.031735928397676005e+01 -2.000000000000000042e-02 4.000000000000000000e+02 -1.018988404750909467e+03 -1.025001119037600802e+03 1.844999999999999973e+00
-1.025001103323038933e+03 3.513149318888454786e+01 -2.249999999999999917e-02 4.000000000000000000e+02 -9.900184994575022301e+02 -9.960337137441935056e+02 1.254999999999999893e+00
-9.960337137441932782e+02 1.196127463903498978e+01 -2.499999999999999792e-02 4.000000000000000000e+02 -9.899645153679914529e+02 -9.959822296546827829e+02 1.804999999999999938e+00
-9.953144932290299494e+02 7.632153781152448691e-01 -2.749999999999999667e-02 4.000000000000000000e+02 -9.761248897288844546e+02 -9.821451040155757255e+02 1.074999999999999956e+00
-9.821451021074520895e+02 5.990944840832782781e+00 -2.999999999999999542e-02 4.000000000000000000e+02 -9.267577629094625991e+02 -9.327804771961539245e+02 1.120000000000000107e+00
-9.327804771961539245e+02 2.578293578415265586e+01 -3.249999999999999417e-02 4.000000000000000000e+02 -9.187074731624086326e+02 -9.247326874490998989e+02 1.284999999999999920e+00
-9.247323676922291043e+02 1.578452144149352065e+01 -3.499999999999999639e-02 4.000000000000000000e+02 -8.611040022121489983e+02 -8.671317164988403192e+02 1.094999999999999973e+00
-8.671317164988403192e+02 2.818809232020590017e+01 -3.749999999999999861e-02 4.000000000000000000e+02 -8.373429332437274297e+02 -8.433731475304186915e+02 1.844999999999999973e+00
-8.433731475303706020e+02 2.970449317199449268e+01 -4.000000000000000083e-02 4.000000000000000000e+02 -8.335946097029136581e+02 -8.396273239896049745e+02 4.550000000000000155e-01
-8.396039823651331062e+02 3.074086961673407004e+01 -4.250000000000000305e-02 4.000000000000000000e+02 -8.255491791666760264e+02 -8.315843934533672837e+02 3.699999999999999956e-01
