"pFat_mean","pFat_stdev","pFat_median","pFat_errlo","pFat_errup","pLiver_mean","pLiver_stdev","pLiver_median","pLiver_errlo","pLiver_errup","pSlow_mean","pSlow_stdev","pSlow_median","pSlow_errlo","pSlow_errup","kMet_mean","kMet_stdev","kMet_median","kMet_errlo","kMet_errup","fAbs_mean","fAbs_stdev","fAbs_median","fAbs_errlo","fAbs_errup"
5.270021750198917516e+02,1.753862653147581341e+02,5.070557384052812040e+02,3.444032937222517035e+02,7.147346023649763538e+02,1.142388575258952130e+02,4.770666564691546085e+01,1.060826421571725007e+02,7.024956224976695296e+01,1.565311278374664994e+02,1.396472691403885449e+02,7.866199923959119644e+01,1.284761284963314552e+02,6.407879926217735544e+01,2.124389585744653175e+02,1.361955487383343382e+02,5.024801611048511774e+01,1.311427833815029089e+02,8.599641044588307182e+01,1.859692883258337872e+02,7.587850898141683675e-01,1.711232989935016491e-01,7.880434858060029191e-01,5.738954614808056132e-01,9.371803958361346609e-01
