pFat pLiver pSlow kMet fAbs
2.768438569345426004e+02 1.079354430963769857e+02 1.249931942437676895e+02 8.931081596720812286e+02 2.897266039471588783e-01
5.916296154178272673e+02 1.464852373598187398e+02 6.557462186820171155e+02 7.412692514124719310e+02 1.509008152528772129e-01
6.762051605341497407e+02 1.321931751766844627e+02 1.845744656255224641e+02 3.590958254507392553e+02 5.873413366807758718e-02
7.731226818584491411e+02 1.162409606519409238e+02 1.497385883364193262e+02 6.057104201736902951e+02 1.496043090177913981e-01
2.473710144038439012e+02 5.049263272743245068e+01 7.160037218739278160e+02 7.940917455132598661e+02 3.812246306267097484e-01
9.517133540222567945e+01 4.844036148642109652e+01 6.356890675662071999e+01 8.765588208895802609e+02 5.732354340728231801e-01
1.515620236905888021e+02 4.166029572551209270e+01 2.806972180363220559e+02 6.368977857338251169e+02 3.767211858267761060e-01
3.433198408907172166e+02 9.627270881492147225e+01 1.728600310389921333e+02 5.408618142112146643e+02 1.287108482012910282e-01
8.381349145964364311e+01 2.390298830458032953e+01 3.609048874010655368e+02 5.490138420756696860e+02 4.460907951489024859e-01
9.669298396610167856e+01 5.321670221401089407e+01 2.516956237146423518e+02 9.279571224941385026e+02 6.826704288802287746e-01
9.252333808376772595e+01 3.871940047110278016e+01 1.008301141968791086e+02 6.615367059175732720e+02 6.130253130260743255e-01
1.706973444119000192e+02 5.070769219853171705e+01 6.435769713847031426e+02 9.401233831116877582e+02 5.093457554456441994e-01
1.072706214667383904e+02 3.718596468610142836e+01 9.128097119039099425e+02 8.385997297557051979e+02 7.512753532193297001e-01
2.602222519531833882e+02 8.537025636500069936e+01 7.601948908931702817e+02 6.538807147263335082e+02 2.043483734712372712e-01
4.152780185704379505e+02 4.542705629394442468e+01 4.928126427647425203e+02 4.935397788893095594e+02 1.900711676090998947e-01
6.334783245556239990e+02 7.250954955354693254e+01 6.346376921243401057e+02 8.472332864049654972e+02 1.645887289223707528e-01
2.037107304213492966e+02 1.875723065342089058e+02 2.780668208758291371e+02 9.009869683595950391e+02 1.742638321335291396e-01
1.252948045928027483e+02 2.222133755635759655e+01 9.616058335893127378e+02 7.131724713721348508e+02 5.113674839834309038e-01
3.416102021437562826e+02 6.356265390531132908e+01 7.274900696769273054e+02 7.875987689629826036e+02 2.095008854021810363e-01
4.426128026587201703e+02 7.125274595458678561e+01 4.582926784928777124e+02 5.470268080753114646e+02 1.007529776544037747e-01
9.849055583418437720e+01 2.455680623702239274e+01 7.096669475387126340e+02 9.678545178834458511e+02 6.492079678510660479e-01
2.772146239749101824e+02 5.074509621502470935e+01 4.843563113781907532e+02 4.885690757878979298e+02 2.182162552486313079e-01
1.620825917946661150e+02 5.593188773610630449e+01 1.856316982708429180e+02 9.103840336106540008e+02 5.496757363977732291e-01
2.397120314588571830e+02 1.938781575806421031e+01 6.263400293614757430e+01 9.550599470300335270e+02 7.650210465791178471e-01
1.521328442328073152e+02 1.974307117924459476e+01 1.362361222080375356e+01 1.964485511936236719e+02 1.593427653060732752e-01
3.116509958607501858e+02 3.708473964699043535e+01 2.488059860005414237e+02 5.889712324452143548e+02 3.035683417941612006e-01
1.346710039176490454e+02 1.854284986400351443e+01 8.533712519190032708e+02 7.430428116484150678e+02 3.361444657857021179e-01
1.103794014215189208e+02 3.561910941959877874e+01 5.022755338706519410e+02 9.853897836233282987e+02 8.454041370211033968e-01
3.405309326053624090e+02 6.168795006440196715e+01 4.156736353916650160e+02 4.297484984301505051e+02 1.468635214721945026e-01
2.639472695103399360e+02 3.922138924993421227e+01 2.330332364642250411e+02 5.318318051698787485e+02 2.630463134128315783e-01
1.601503268230331400e+02 3.967026209732345876e+01 5.917014041299188420e+02 8.240437581715352735e+02 5.640507042525586545e-01
6.393144133586457656e+02 1.392513135615286899e+02 4.563062021116882079e+02 4.394248697873613878e+02 7.202956113195102539e-02
2.783284882722172142e+02 7.404996341698284823e+01 7.447311981211621514e+02 9.152362311243194881e+02 3.249640673657741563e-01
8.822463375574331224e+01 2.702023247355175783e+01 9.561094647551891512e+02 9.736599459167699706e+02 6.382962392740189062e-01
